id,course,grade,points_earned,max_points
5732666,4905,d,1,4
5732666,3350,a,4,4
6730376,3171,a,4,4
6730376,3115,b,3,4
4436208,4900,c,2,4
7078702,3810,a,4,4
7078702,4331,c,2,4
7078702,3310,a,4,4
5354715,3115,c,2,4
5554120,3810,b,3,4
5554120,3350,c,2,4
6940518,3220,b,3,4
6940518,3140,w,0,0
8492220,3320,a,4,4
8492220,3171,a,4,4
6641751,3142,c,2,4
6641751,3310,a,4,4
7380830,4900,c,2,4
8539894,3667,a,4,4
8539894,3220,b,3,4
8539894,3310,a,4,4
4904852,3320,a,4,4
4904852,3610,b,3,4
4904852,3115,w,0,0
4814246,4905,a,4,4
4814246,3810,a,4,4
4755324,4905,a,4,4
4755324,3220,b,3,4
3370477,3140,a,4,4
3443499,3171,f,0,4
3443499,3230,d,1,4
3537067,3410,w,0,0
3537067,3140,c,2,4
2668119,3160,a,4,4
2106032,4905,b,3,4
2106032,3810,b,3,4
2106032,3230,b,3,4
5060866,3650,a,4,4
5060866,3610,a,4,4
4129610,3225,d,1,4
4129610,3310,b,3,4
7737799,4900,f,0,4
8052141,3160,c,2,4
8052141,3130,b,3,4
9178569,3320,f,0,4
9178569,3225,a,4,4
9178569,3410,a,4,4
2386128,3160,a,4,4
2386128,4331,a,4,4
2386128,3350,a,4,4
7307331,3140,a,4,4
7647273,3320,a,4,4
7647273,3667,a,4,4
7647273,3350,a,4,4
4529160,4905,b,3,4
4529160,3620,w,0,0
4529160,3230,a,4,4
9272739,3667,f,0,4
9272739,4900,b,3,4
9272739,3142,f,0,4
9400750,3230,a,4,4
1527536,3140,d,1,4
1505313,3320,a,4,4
1505313,3620,a,4,4
3142459,3160,a,4,4
3142459,4900,a,4,4
1234706,4331,a,4,4
1234706,3220,a,4,4
7095861,4905,f,0,4
7095861,3220,b,3,4
4955020,3610,a,4,4
4955020,3171,b,3,4
4955020,4900,d,1,4
9139062,3160,a,4,4
9139062,3667,b,3,4
5883623,3410,a,4,4
5883623,3115,a,4,4
2469246,4905,a,4,4
2469246,3220,a,4,4
8363589,3650,b,3,4
3273417,3410,a,4,4
3273417,4900,b,3,4
3273417,3142,a,4,4
3852517,3171,b,3,4
3852517,4900,a,4,4
7871397,3410,c,2,4
7871397,3620,b,3,4
7871397,3350,a,4,4
8457984,3225,a,4,4
8457984,3350,a,4,4
6721357,3115,a,4,4
6721357,3310,b,3,4
7668005,3230,w,0,0
7668005,4900,d,1,4
7668005,3620,b,3,4
9062024,4905,b,3,4
1602747,3160,a,4,4
1602747,3225,b,3,4
3755226,4905,a,4,4
3755226,3230,c,2,4
7267496,3160,a,4,4
7267496,3115,b,3,4
3926663,3130,b,3,4
3926663,4331,w,0,0
3926663,3140,a,4,4
7713024,4331,a,4,4
7713024,3620,b,3,4
3544614,3160,b,3,4
1263404,3225,b,3,4
1263404,3130,b,3,4
8325551,4905,f,0,4
8325551,4331,b,3,4
9354199,3320,a,4,4
9354199,3142,a,4,4
9354199,3350,a,4,4
3680812,3140,b,3,4
3207529,4331,b,3,4
3207529,4900,a,4,4
6766018,3225,w,0,0
6766018,4900,a,4,4
9024300,4905,f,0,4
9024300,4900,d,1,4
9024300,3620,b,3,4
2891900,3320,b,3,4
2891900,3810,d,1,4
2891900,3171,d,1,4
1115483,3810,a,4,4
1115483,3171,a,4,4
1115483,3140,b,3,4
7362238,3320,a,4,4
7362238,3220,a,4,4
7362238,4900,b,3,4
7678806,4905,a,4,4
7678806,3130,w,0,0
7678806,3230,b,3,4
6482359,3620,w,0,0
6482359,4900,b,3,4
7761583,4905,a,4,4
7761583,3225,d,1,4
7761583,3620,w,0,0
5876195,3320,d,1,4
8450447,3220,b,3,4
8450447,3310,a,4,4
6936402,4905,a,4,4
6936402,3225,a,4,4
9225250,4905,c,2,4
9225250,3142,b,3,4
3584668,3410,b,3,4
3584668,4331,w,0,0
4356601,4331,b,3,4
4356601,3140,a,4,4
4356601,3230,a,4,4
8652895,3160,a,4,4
6772215,3320,a,4,4
6772215,3142,a,4,4
1406859,3410,f,0,4
6398913,3171,a,4,4
6398913,3220,b,3,4
6398913,3140,w,0,0
6276752,3225,w,0,0
6276752,3650,a,4,4
1922319,3410,a,4,4
1922319,3620,b,3,4
7525243,4905,w,0,0
7525243,3610,a,4,4
7525243,3171,c,2,4
1371517,3610,c,2,4
1371517,3350,c,2,4
4381198,3130,b,3,4
4381198,3610,a,4,4
2950347,3410,w,0,0
5950985,3220,a,4,4
3260499,3410,a,4,4
3260499,3171,a,4,4
3252006,3230,a,4,4
2423417,3171,c,2,4
2423417,3310,a,4,4
2182653,3140,f,0,4
9817816,3115,a,4,4
9817816,3230,b,3,4
4958469,3115,b,3,4
4958469,3140,f,0,4
4958469,3142,b,3,4
8584823,3171,b,3,4
3438733,4905,w,0,0
3438733,3810,a,4,4
3438733,3610,a,4,4
1287073,3160,a,4,4
1287073,4331,d,1,4
5184157,4905,c,2,4
5184157,4331,b,3,4
7594841,3160,a,4,4
7594841,3610,a,4,4
7594841,3220,d,1,4
1015901,3620,b,3,4
1015901,3350,w,0,0
5703215,3171,d,1,4
5703215,3142,a,4,4
5147541,3810,b,3,4
5147541,3350,f,0,4
8788863,4900,b,3,4
6990591,3115,b,3,4
6990591,3667,b,3,4
5380854,3667,a,4,4
5380854,4900,a,4,4
2068478,3130,a,4,4
2068478,3140,b,3,4
4197529,4900,a,4,4
4197529,3310,f,0,4
4777828,3610,w,0,0
4777828,3650,d,1,4
4777828,3810,b,3,4
6403945,4905,c,2,4
6403945,3130,b,3,4
6403945,3142,a,4,4
9812447,3320,a,4,4
9812447,3610,f,0,4
9812447,4900,a,4,4
5320724,3620,f,0,4
5320724,3310,w,0,0
5363822,3225,a,4,4
5363822,3610,f,0,4
2681971,3667,a,4,4
2681971,3220,b,3,4
6642376,3410,a,4,4
6642376,4900,b,3,4
5422090,3171,w,0,0
6402404,3650,a,4,4
2451072,3115,b,3,4
2451072,3140,b,3,4
2075291,3130,b,3,4
8780730,3225,a,4,4
2688149,4900,b,3,4
2688149,3230,d,1,4
4548028,3810,a,4,4
4548028,4331,b,3,4
2460633,3610,a,4,4
2460633,3220,b,3,4
4557620,4905,a,4,4
4557620,3810,a,4,4
5060283,3667,a,4,4
5060283,3142,a,4,4
1850316,4905,b,3,4
1850316,3140,c,2,4
4379497,4905,a,4,4
4379497,4331,a,4,4
4312766,3225,a,4,4
4312766,3171,f,0,4
4838144,4905,a,4,4
3595083,3225,b,3,4
3595083,3130,f,0,4
3595083,3310,a,4,4
5282920,4331,w,0,0
5282920,3142,b,3,4
2472168,3140,a,4,4
2472168,3310,b,3,4
8497850,4900,a,4,4
6623351,4331,w,0,0
6623351,3220,f,0,4
6623351,3310,d,1,4
1881759,3667,a,4,4
5842272,3115,a,4,4
5842272,4900,w,0,0
8364426,3810,a,4,4
8364426,3667,b,3,4
6227818,3225,a,4,4
6227818,3650,d,1,4
6227818,3810,b,3,4
1644129,4905,a,4,4
1644129,4900,b,3,4
1644129,3142,a,4,4
1953047,3220,f,0,4
1953047,3230,w,0,0
1797815,3140,a,4,4
1437468,3130,a,4,4
1437468,3171,a,4,4
1437468,4331,c,2,4
2274224,3650,c,2,4
2274224,3620,a,4,4
6481989,3650,f,0,4
6481989,4900,a,4,4
6481989,3620,b,3,4
7864651,3667,b,3,4
7864651,3140,c,2,4
7864651,4331,f,0,4
1544961,3160,d,1,4
1544961,3220,d,1,4
1863793,4905,b,3,4
1863793,3230,b,3,4
8479049,3140,a,4,4
7539433,3142,a,4,4
3830099,3320,a,4,4
3830099,3410,a,4,4
3830099,3140,a,4,4
2451162,3650,a,4,4
2451162,3115,f,0,4
2451162,3620,a,4,4
4291483,3171,a,4,4
3335236,3610,b,3,4
3335236,3220,b,3,4
3335236,4900,d,1,4
6716042,3667,b,3,4
6716042,4331,b,3,4
5146920,3810,b,3,4
5146920,3350,b,3,4
7688364,3320,d,1,4
7688364,4331,b,3,4
9994183,3620,a,4,4
9994183,3350,a,4,4
7489206,3610,d,1,4
7489206,3171,b,3,4
5565579,3810,b,3,4
5565579,3230,b,3,4
2130550,3160,b,3,4
2130550,3620,d,1,4
9593434,3160,a,4,4
9593434,3220,a,4,4
2573777,3160,a,4,4
2573777,3610,w,0,0
2573777,3140,a,4,4
8782205,4905,a,4,4
8782205,4331,a,4,4
8782205,3620,a,4,4
9995632,3620,a,4,4
2361191,4905,b,3,4
2361191,3140,b,3,4
5859118,4331,d,1,4
5859118,3310,b,3,4
9584447,3320,b,3,4
9584447,3160,c,2,4
9584447,3350,b,3,4
2609478,4331,b,3,4
9178444,3410,a,4,4
9178444,3220,d,1,4
7923247,3320,d,1,4
7923247,3225,a,4,4
7923247,3160,b,3,4
3426508,3130,a,4,4
3426508,3410,a,4,4
8278444,3171,a,4,4
8278444,3220,b,3,4
4201392,3667,a,4,4
2717886,3220,w,0,0
2717886,3620,w,0,0
9231816,3220,a,4,4
2359572,3667,a,4,4
2359572,3230,a,4,4
7628141,3610,d,1,4
7628141,3667,w,0,0
9276176,3610,a,4,4
9276176,3142,a,4,4
5889075,3140,a,4,4
3436599,3610,b,3,4
3436599,3667,a,4,4
3106402,3130,a,4,4
3106402,3171,f,0,4
5472697,3130,b,3,4
5472697,3171,b,3,4
5472697,3142,b,3,4
7374039,3115,f,0,4
7374039,3171,b,3,4
1106704,4905,d,1,4
1106704,3667,b,3,4
1106245,3130,a,4,4
1106245,4900,a,4,4
1106245,3142,b,3,4
9356661,3225,a,4,4
9356661,3650,a,4,4
6249079,3410,c,2,4
6249079,3130,a,4,4
4169951,4905,d,1,4
4169951,3410,w,0,0
4169951,3142,w,0,0
4746616,3140,w,0,0
7156293,3410,f,0,4
7156293,3810,b,3,4
5941074,4905,d,1,4
5941074,3225,f,0,4
7203812,3130,w,0,0
6019501,3410,a,4,4
1218109,3140,b,3,4
1218109,4900,d,1,4
7523555,3220,b,3,4
1952624,3220,b,3,4
1952624,4900,a,4,4
9745276,3620,a,4,4
9745276,3230,b,3,4
2414216,3650,a,4,4
2414216,4900,b,3,4
4594227,3810,b,3,4
9561938,3225,a,4,4
9561938,3667,a,4,4
4785272,3225,c,2,4
4785272,3650,a,4,4
4785272,3230,a,4,4
5288443,4905,f,0,4
5288443,3350,d,1,4
8636888,3171,f,0,4
8636888,3140,a,4,4
8636888,3230,a,4,4
8003219,3320,b,3,4
8003219,3115,a,4,4
2931679,3650,c,2,4
2931679,3140,a,4,4
2931679,3142,a,4,4
8554385,3650,c,2,4
8554385,3230,b,3,4
8549496,3410,f,0,4
8549496,3130,a,4,4
5971491,3115,c,2,4
4312149,3650,d,1,4
4312149,3310,a,4,4
4312149,3350,a,4,4
5627556,3225,f,0,4
5627556,3667,a,4,4
5627556,3171,c,2,4
4753017,3320,b,3,4
4753017,3171,a,4,4
4753017,3620,a,4,4
9086041,4905,a,4,4
9086041,3610,a,4,4
4246631,3160,d,1,4
4246631,3142,b,3,4
1615394,3410,b,3,4
1615394,4900,f,0,4
7323377,3160,d,1,4
7323377,4900,a,4,4
3514530,3350,a,4,4
1961648,3160,a,4,4
1961648,3620,a,4,4
6056123,3667,a,4,4
6056123,3220,a,4,4
6267362,4905,d,1,4
6267362,3140,a,4,4
1347561,3115,a,4,4
1347561,3620,c,2,4
1347561,4331,a,4,4
4150943,3310,a,4,4
9267243,3142,a,4,4
9904330,3667,b,3,4
9904330,3620,a,4,4
9904330,3350,a,4,4
3212134,3667,a,4,4
9624309,3220,d,1,4
9624309,4900,c,2,4
8802041,4905,b,3,4
8802041,3620,a,4,4
4721982,3320,c,2,4
4721982,3140,b,3,4
8860240,3667,w,0,0
3331407,3142,b,3,4
3675187,3115,b,3,4
3675187,3171,a,4,4
3804258,3225,a,4,4
3804258,3140,d,1,4
5130033,4905,b,3,4
7058365,3171,b,3,4
3797340,3160,b,3,4
9063423,3225,a,4,4
9063423,3650,b,3,4
9063423,3620,b,3,4
8832146,4905,a,4,4
8832146,3142,d,1,4
1984756,3410,c,2,4
1984756,3220,c,2,4
1984756,3620,a,4,4
9510666,4900,w,0,0
9510666,3350,a,4,4
8297271,3160,a,4,4
8784285,3225,w,0,0
8784285,3142,a,4,4
7267445,3610,w,0,0
7267445,4331,a,4,4
7198792,3160,a,4,4
7198792,3610,b,3,4
7198792,3115,f,0,4
3319831,3320,a,4,4
3319831,3620,w,0,0
7443278,3610,b,3,4
5950252,4905,a,4,4
5950252,4331,a,4,4
8295500,4905,d,1,4
8295500,3220,b,3,4
8295500,4900,f,0,4
8211629,3810,a,4,4
8211629,3140,a,4,4
7128923,3230,d,1,4
7128923,3310,a,4,4
4152146,4905,a,4,4
4152146,3667,b,3,4
1822841,3230,a,4,4
7540671,3220,c,2,4
1921982,3410,a,4,4
1921982,3140,a,4,4
1921982,3810,a,4,4
6825269,4331,a,4,4
6825269,3140,a,4,4
8647153,3160,a,4,4
8647153,3230,a,4,4
4797184,3230,a,4,4
3816103,4905,f,0,4
3816103,3410,a,4,4
6262917,3667,c,2,4
6642433,3225,a,4,4
6642433,3620,b,3,4
6642433,3310,c,2,4
2066836,3350,b,3,4
5267988,3220,a,4,4
5267988,3230,b,3,4
6030044,3310,b,3,4
9279140,3320,a,4,4
9279140,3130,b,3,4
9279140,3220,a,4,4
8700230,3320,f,0,4
8700230,4900,c,2,4
8933718,3160,a,4,4
8933718,4900,b,3,4
6298975,3140,b,3,4
5093777,3320,a,4,4
5093777,4331,f,0,4
9323389,3220,b,3,4
4332478,3220,b,3,4
4332478,4900,c,2,4
4332478,3350,a,4,4
2415477,3171,b,3,4
2415477,3310,b,3,4
2520704,3410,a,4,4
2520704,4900,a,4,4
2520704,3350,w,0,0
3033551,3115,c,2,4
4745396,3320,f,0,4
4745396,3310,a,4,4
7482092,3650,a,4,4
7482092,3115,b,3,4
5166434,3610,a,4,4
5959835,3610,a,4,4
5959835,3142,f,0,4
6080795,3667,a,4,4
6080795,3230,a,4,4
4200042,3650,a,4,4
2559908,3140,f,0,4
5825833,3610,a,4,4
5825833,4900,b,3,4
1344514,3225,b,3,4
1344514,3130,w,0,0
9983275,4900,c,2,4
3461368,3320,f,0,4
2099494,3810,a,4,4
6556870,3130,a,4,4
6556870,3140,a,4,4
9766510,3142,b,3,4
8376440,3610,b,3,4
5648981,4905,c,2,4
5648981,3667,a,4,4
4911245,3142,b,3,4
8991343,3410,a,4,4
8991343,3230,a,4,4
8422895,3171,a,4,4
8422895,3142,b,3,4
5867027,3320,b,3,4
5867027,3667,a,4,4
5867027,4331,f,0,4
3986383,3220,b,3,4
3986383,3230,b,3,4
3986383,3140,d,1,4
4256879,3160,b,3,4
4256879,3350,a,4,4
7568753,3410,f,0,4
7568753,3810,a,4,4
1129796,3320,a,4,4
1129796,3171,a,4,4
1129796,3142,a,4,4
8578316,3115,b,3,4
8578316,3230,a,4,4
7749515,3160,a,4,4
7749515,3115,d,1,4
5625499,3130,f,0,4
5625499,3140,a,4,4
2093682,3140,b,3,4
9430085,4905,b,3,4
9430085,3130,b,3,4
9430085,3350,a,4,4
8294536,3810,f,0,4
8294536,3142,a,4,4
8889819,3160,a,4,4
8889819,3620,a,4,4
8169026,3130,a,4,4
8169026,4900,f,0,4
9210195,3225,b,3,4
9210195,3171,a,4,4
9210195,4900,f,0,4
5709972,3650,b,3,4
5709972,3171,d,1,4
4430516,3320,b,3,4
4430516,3130,a,4,4
4430516,3667,b,3,4
3173903,3171,a,4,4
3173903,3142,f,0,4
3528815,4905,w,0,0
3528815,3130,c,2,4
3528815,3810,f,0,4
8402561,4905,b,3,4
8402561,3140,b,3,4
9611743,3225,b,3,4
9611743,3410,f,0,4
9611743,4905,c,2,4
5954835,3160,b,3,4
5954835,3171,a,4,4
8420374,3350,f,0,4
6594041,3667,a,4,4
6594041,3310,f,0,4
8864381,3220,a,4,4
8864381,4900,f,0,4
9193269,3410,b,3,4
1177208,3610,c,2,4
1177208,3230,b,3,4
1177208,3350,b,3,4
5913695,3225,b,3,4
5913695,3810,b,3,4
2902638,3225,b,3,4
5609982,3667,c,2,4
5609982,4331,a,4,4
9473037,3115,a,4,4
9473037,3171,a,4,4
2357864,3650,d,1,4
2357864,3667,d,1,4
3509792,3130,a,4,4
3509792,3310,f,0,4
4973087,3130,c,2,4
4973087,3140,c,2,4
5204429,3225,a,4,4
9529025,3610,c,2,4
9529025,3171,a,4,4
1538582,4900,f,0,4
1538582,3230,a,4,4
3541059,3410,a,4,4
3541059,3171,b,3,4
7990414,3171,b,3,4
7990414,3620,a,4,4
7990414,3310,c,2,4
7355458,4905,a,4,4
7355458,3410,a,4,4
8455472,3130,a,4,4
8455472,3142,b,3,4
7624676,4905,a,4,4
7624676,3610,w,0,0
7624676,3115,d,1,4
7080762,3130,c,2,4
7080762,3220,b,3,4
3001761,3650,d,1,4
3001761,3810,b,3,4
7808748,3810,b,3,4
7808748,3171,b,3,4
2840545,3130,a,4,4
2840545,3140,a,4,4
2840545,3810,w,0,0
2404951,3320,a,4,4
5594273,3610,f,0,4
5594273,4331,b,3,4
6055803,4905,a,4,4
6055803,3667,a,4,4
1284951,3142,a,4,4
7352348,3230,f,0,4
7352348,4900,b,3,4
7352348,3310,a,4,4
2736273,4331,b,3,4
2736273,4900,d,1,4
7064041,3810,b,3,4
7064041,3350,c,2,4
9727489,3667,b,3,4
8485972,3220,b,3,4
8485972,3230,a,4,4
1146311,3320,w,0,0
1146311,3115,a,4,4
1146311,3220,a,4,4
8119403,3160,f,0,4
2334159,3610,b,3,4
2334159,3142,f,0,4
6260547,4900,c,2,4
6260547,3142,a,4,4
6260547,3140,f,0,4
2075201,4331,a,4,4
2075201,3220,b,3,4
3934148,3115,b,3,4
4488220,3610,a,4,4
4488220,3140,b,3,4
3836296,3667,a,4,4
3836296,3140,f,0,4
3865969,3810,b,3,4
3865969,3620,b,3,4
5933572,3610,b,3,4
5933572,3667,b,3,4
5933572,3410,b,3,4
4831484,3410,a,4,4
4831484,3140,b,3,4
4831484,3810,a,4,4
8813142,3650,b,3,4
8813142,3220,d,1,4
6752022,3130,a,4,4
6752022,3620,f,0,4
1937419,3130,f,0,4
1937419,3220,d,1,4
9374060,3230,w,0,0
9374060,3350,a,4,4
4428595,3650,a,4,4
4428595,3620,f,0,4
4428595,3230,w,0,0
3558345,3115,b,3,4
3558345,3230,a,4,4
8117204,3230,a,4,4
5735796,3650,a,4,4
5735796,4900,a,4,4
3765188,3142,a,4,4
3790077,3160,b,3,4
3790077,3115,c,2,4
3790077,3220,a,4,4
1824962,3667,a,4,4
1824962,4331,b,3,4
4930909,3650,b,3,4
4029719,3140,a,4,4
4029719,4900,b,3,4
5403202,3115,w,0,0
5403202,3620,a,4,4
4234075,3610,b,3,4
4234075,3171,d,1,4
4401260,4331,d,1,4
9786090,3410,w,0,0
9786090,3610,b,3,4
9786090,3140,b,3,4
7349359,3160,a,4,4
7349359,4331,f,0,4
7349359,3220,c,2,4
1058891,3810,a,4,4
1058891,4900,a,4,4
3304601,3115,b,3,4
3304601,4331,f,0,4
4903885,3171,f,0,4
4903885,3142,b,3,4
7489652,3650,b,3,4
7489652,3610,a,4,4
3201900,3140,a,4,4
3201900,3142,a,4,4
9670997,3225,a,4,4
9670997,3667,a,4,4
1334205,3410,w,0,0
1191185,4331,a,4,4
3005735,3171,w,0,0
3005735,4900,w,0,0
3005735,3142,d,1,4
5977042,3171,a,4,4
5977042,3620,a,4,4
1308743,3610,f,0,4
8776232,3410,a,4,4
8776232,3115,d,1,4
8776232,4331,b,3,4
7301471,3220,b,3,4
7301471,3230,w,0,0
7337741,3115,w,0,0
7337741,3171,a,4,4
8591058,3810,f,0,4
8591058,3350,a,4,4
7394098,4905,d,1,4
7394098,4331,b,3,4
7394098,3220,c,2,4
5162033,3810,a,4,4
5162033,3667,b,3,4
5162033,3620,a,4,4
1438008,3140,a,4,4
2155099,3610,d,1,4
2155099,4331,b,3,4
1932759,3610,a,4,4
1932759,3220,b,3,4
4912478,3410,b,3,4
4912478,4900,a,4,4
5239597,3225,b,3,4
5239597,3220,c,2,4
6799063,3225,c,2,4
6283185,3320,b,3,4
6283185,3610,a,4,4
1017481,3320,a,4,4
6345509,3320,a,4,4
6345509,3171,a,4,4
6345509,4331,a,4,4
6982180,3667,w,0,0
