id,course,grade,points_earned,max_points
7713024,1170,a,4,4
7713024,1002,a,4,4
7713024,1597,a,4,4
3544614,1002,b,3,4
4472718,1002,f,0,4
4472718,2820,a,4,4
1263404,1115,a,4,4
1263404,1597,w,0,0
8325551,1400,a,4,4
8325551,1050,f,0,4
8325551,1597,b,3,4
9354199,1050,a,4,4
9354199,2820,b,3,4
3680812,1003,f,0,4
3680812,1590,w,0,0
3207529,2531,a,4,4
3207529,1580,a,4,4
6766018,2600,f,0,4
6766018,1170,b,3,4
6766018,2590,b,3,4
9024300,1002,a,4,4
9024300,2590,a,4,4
2891900,2600,b,3,4
2891900,2531,b,3,4
1115483,1400,a,4,4
1115483,1170,b,3,4
7362238,1400,a,4,4
7362238,1003,b,3,4
7362238,2590,b,3,4
7678806,2590,d,1,4
6482359,1115,a,4,4
6482359,1590,a,4,4
7761583,2600,a,4,4
7761583,1170,a,4,4
7761583,2210,b,3,4
5876195,2600,a,4,4
5876195,2210,a,4,4
8450447,2210,b,3,4
8450447,1002,w,0,0
8450447,2590,a,4,4
6936402,1170,a,4,4
9225250,1590,f,0,4
9225250,1215,a,4,4
3584668,2600,d,1,4
3584668,2210,a,4,4
3584668,2531,f,0,4
4356601,1170,c,2,4
4356601,1590,a,4,4
8652895,1400,a,4,4
6772215,1600,a,4,4
6772215,2590,a,4,4
1406859,2210,b,3,4
1406859,1530,a,4,4
6398913,1600,b,3,4
6398913,1590,b,3,4
6276752,2210,w,0,0
6276752,1597,b,3,4
1922319,1003,a,4,4
7525243,1400,a,4,4
7525243,1001,w,0,0
1371517,2820,w,0,0
1371517,1215,c,2,4
4381198,1590,a,4,4
4381198,1215,b,3,4
2950347,1215,f,0,4
5950985,2820,b,3,4
3260499,2600,a,4,4
3260499,1597,f,0,4
3252006,1400,b,3,4
3252006,1001,a,4,4
2423417,1530,d,1,4
2423417,2590,a,4,4
2182653,1003,a,4,4
2182653,2590,b,3,4
9817816,1001,f,0,4
9817816,1590,a,4,4
4958469,1115,a,4,4
8584823,1600,a,4,4
8584823,1001,a,4,4
8584823,2210,a,4,4
3438733,2531,a,4,4
1287073,1600,a,4,4
1287073,1580,d,1,4
1287073,1215,b,3,4
5184157,1597,a,4,4
5184157,2590,a,4,4
1015901,1002,b,3,4
1015901,2531,b,3,4
1015901,1580,b,3,4
5147541,2820,d,1,4
5147541,1590,b,3,4
8788863,1170,d,1,4
8788863,1002,a,4,4
6990591,2600,a,4,4
6990591,2820,f,0,4
5380854,2820,b,3,4
2068478,1530,b,3,4
4197529,2820,a,4,4
4197529,1215,d,1,4
4777828,1050,c,2,4
4777828,1115,a,4,4
4777828,1215,a,4,4
6403945,2820,a,4,4
9812447,1597,w,0,0
9812447,2590,b,3,4
5320724,1590,b,3,4
5363822,1003,a,4,4
5363822,2820,b,3,4
5363822,1590,a,4,4
2681971,1400,a,4,4
2681971,2531,b,3,4
2681971,2590,b,3,4
6642376,1170,a,4,4
6642376,1580,a,4,4
5422090,2531,a,4,4
5422090,2820,b,3,4
5422090,2590,f,0,4
6402404,1597,a,4,4
6402404,2590,a,4,4
2451072,2210,a,4,4
2451072,1580,b,3,4
2075291,1530,a,4,4
8780730,2600,a,4,4
8780730,2210,d,1,4
2688149,1170,a,4,4
2688149,1115,c,2,4
4548028,2210,a,4,4
4548028,1530,a,4,4
2460633,1600,b,3,4
2460633,1002,a,4,4
4557620,2590,a,4,4
5060283,2210,w,0,0
5060283,1115,a,4,4
5060283,2590,a,4,4
1850316,1530,w,0,0
1850316,1170,w,0,0
4379497,1597,d,1,4
4312766,1597,b,3,4
4312766,2590,a,4,4
4838144,1530,a,4,4
4838144,1050,a,4,4
3595083,1170,c,2,4
3595083,2820,c,2,4
5282920,1115,a,4,4
5282920,2820,a,4,4
2472168,2820,a,4,4
2472168,2590,a,4,4
8497850,1002,b,3,4
8497850,2531,a,4,4
6623351,1400,a,4,4
6623351,2590,a,4,4
1881759,1530,w,0,0
1881759,1115,w,0,0
1881759,2531,a,4,4
5842272,1050,b,3,4
5842272,1003,a,4,4
8364426,2820,c,2,4
8364426,1590,d,1,4
8364426,1215,c,2,4
6227818,2820,a,4,4
1644129,1170,a,4,4
1953047,1400,b,3,4
1953047,1002,b,3,4
1797815,1580,b,3,4
1797815,2590,b,3,4
1437468,2820,b,3,4
1437468,2590,b,3,4
2274224,2531,a,4,4
2274224,2590,d,1,4
2274224,1003,a,4,4
9451462,1001,b,3,4
9451462,1002,a,4,4
6481989,1115,a,4,4
6481989,1590,w,0,0
6481989,1215,a,4,4
7864651,1002,c,2,4
7864651,1170,a,4,4
1544961,2210,a,4,4
1863793,1400,c,2,4
1863793,1050,a,4,4
8479049,1530,f,0,4
8479049,1115,b,3,4
7539433,1001,a,4,4
3830099,1170,w,0,0
3830099,1597,a,4,4
2451162,1530,d,1,4
2451162,1590,a,4,4
4291483,1530,a,4,4
3335236,1170,a,4,4
3335236,1115,b,3,4
6716042,1400,a,4,4
6716042,2210,a,4,4
5146920,2210,a,4,4
5146920,1215,a,4,4
7688364,1170,a,4,4
7688364,1580,a,4,4
5233223,1050,w,0,0
5233223,2531,d,1,4
9994183,2820,w,0,0
9994183,2590,b,3,4
7489206,1400,b,3,4
7489206,1580,f,0,4
5565579,1400,a,4,4
5565579,1001,a,4,4
2130550,2531,b,3,4
2130550,1597,f,0,4
8782205,1002,b,3,4
8782205,1597,a,4,4
8782205,2590,a,4,4
9995632,1400,c,2,4
2361191,1400,b,3,4
2361191,2531,b,3,4
5859118,1001,a,4,4
5859118,2531,a,4,4
9584447,1590,b,3,4
2609478,2210,a,4,4
2609478,1530,a,4,4
9178444,2820,a,4,4
9178444,1590,b,3,4
7923247,1600,a,4,4
3426508,1002,a,4,4
3426508,1215,d,1,4
8278444,2210,b,3,4
8278444,1597,b,3,4
8278444,1590,a,4,4
4201392,1003,b,3,4
4201392,1590,a,4,4
4201392,1215,b,3,4
2717886,2531,a,4,4
2717886,2590,a,4,4
9231816,1170,f,0,4
9231816,1590,a,4,4
2359572,2600,b,3,4
7628141,2600,d,1,4
7628141,2531,b,3,4
7628141,1597,b,3,4
9276176,1001,f,0,4
9276176,1050,c,2,4
5889075,1050,f,0,4
3436599,1590,d,1,4
3106402,1003,a,4,4
3106402,2820,d,1,4
5472697,1400,f,0,4
7374039,1002,a,4,4
1106704,2600,a,4,4
1106704,1600,a,4,4
1106245,1215,w,0,0
9356661,1580,a,4,4
6249079,1530,b,3,4
6249079,2820,c,2,4
4169951,1001,c,2,4
4169951,2820,a,4,4
4746616,1600,a,4,4
4746616,2210,b,3,4
4746616,2600,b,3,4
7156293,1002,f,0,4
7156293,1597,b,3,4
7156293,1215,a,4,4
5941074,2531,b,3,4
7203812,2210,b,3,4
7203812,2531,a,4,4
7203812,1215,b,3,4
6019501,2600,a,4,4
6019501,2531,b,3,4
6019501,1590,d,1,4
1218109,1050,a,4,4
1218109,2590,b,3,4
7523555,1530,a,4,4
7523555,2531,c,2,4
1952624,2600,a,4,4
1952624,1580,d,1,4
9745276,1590,a,4,4
2414216,1580,a,4,4
2414216,2590,a,4,4
4594227,1001,a,4,4
4594227,1580,a,4,4
4594227,2590,b,3,4
9561938,2531,a,4,4
9561938,2590,a,4,4
4785272,1003,w,0,0
4785272,1215,b,3,4
5288443,2600,b,3,4
5288443,1600,b,3,4
8636888,1003,b,3,4
8636888,2820,a,4,4
8636888,2590,b,3,4
8003219,1530,d,1,4
8003219,1050,a,4,4
8003219,2820,c,2,4
2931679,1400,a,4,4
2931679,1115,a,4,4
8554385,1002,a,4,4
8554385,2531,f,0,4
8554385,2820,a,4,4
8549496,2531,b,3,4
8549496,2820,a,4,4
5971491,1115,a,4,4
4312149,1001,b,3,4
4312149,1170,a,4,4
5627556,1600,a,4,4
5627556,1001,b,3,4
5627556,2531,f,0,4
4753017,1597,c,2,4
9086041,1597,a,4,4
9086041,1590,b,3,4
4246631,2600,b,3,4
4246631,1003,a,4,4
4246631,1400,a,4,4
1615394,2531,c,2,4
1615394,2590,a,4,4
7323377,1597,a,4,4
3514530,1050,b,3,4
3514530,1580,c,2,4
1961648,1215,a,4,4
6056123,1400,a,4,4
6056123,2600,d,1,4
6267362,2531,a,4,4
6267362,2590,b,3,4
1347561,1530,a,4,4
1347561,2820,b,3,4
4150943,2820,b,3,4
4150943,1215,a,4,4
9267243,1001,d,1,4
9267243,1002,d,1,4
9904330,2531,b,3,4
9904330,2820,w,0,0
9904330,1597,b,3,4
3212134,2531,a,4,4
9624309,1170,a,4,4
9624309,1580,b,3,4
8802041,1530,b,3,4
4721982,2600,f,0,4
4721982,2590,a,4,4
3331407,1003,a,4,4
3675187,2210,b,3,4
3675187,1530,a,4,4
3675187,1215,b,3,4
3804258,1170,a,4,4
5130033,2820,w,0,0
7058365,1400,a,4,4
7058365,1530,a,4,4
7058365,2820,b,3,4
9063423,1400,b,3,4
9063423,1003,c,2,4
8832146,1002,b,3,4
8832146,1580,a,4,4
1984756,2600,a,4,4
1984756,1580,w,0,0
9510666,2820,a,4,4
9510666,1590,b,3,4
8297271,2600,w,0,0
8297271,2531,a,4,4
8297271,2590,a,4,4
8784285,1001,b,3,4
8784285,1050,a,4,4
8784285,1215,f,0,4
7198792,2600,d,1,4
7198792,1002,d,1,4
3319831,1002,a,4,4
3319831,1597,a,4,4
7443278,2600,d,1,4
7443278,1050,b,3,4
5950252,2600,w,0,0
5950252,2820,f,0,4
5950252,1597,a,4,4
8295500,1170,a,4,4
8295500,1597,b,3,4
8211629,1530,a,4,4
8211629,2820,a,4,4
7128923,1115,f,0,4
7128923,1590,a,4,4
4152146,1002,w,0,0
4152146,1215,a,4,4
1822841,2600,f,0,4
1822841,1530,c,2,4
1822841,1600,b,3,4
7540671,1050,b,3,4
1921982,2600,b,3,4
1921982,2820,b,3,4
1921982,1590,b,3,4
6825269,1530,a,4,4
6825269,1590,w,0,0
8647153,1580,b,3,4
4797184,1400,b,3,4
4797184,2531,b,3,4
3816103,1050,d,1,4
3816103,2820,b,3,4
6262917,1001,c,2,4
6262917,1115,b,3,4
6642433,1530,a,4,4
6642433,2820,d,1,4
2066836,2600,a,4,4
2066836,1050,d,1,4
2066836,1590,a,4,4
5267988,1580,d,1,4
5267988,2820,a,4,4
6030044,1600,b,3,4
6030044,1001,d,1,4
6030044,1002,a,4,4
9279140,1530,a,4,4
9279140,1590,f,0,4
8700230,1215,a,4,4
8933718,1001,a,4,4
8933718,1530,a,4,4
6298975,2600,b,3,4
6298975,2210,a,4,4
5093777,1115,b,3,4
5093777,1597,a,4,4
9323389,1115,b,3,4
4332478,2600,a,4,4
4332478,1050,a,4,4
4332478,1590,a,4,4
2415477,1115,a,4,4
2415477,2820,b,3,4
2520704,1600,a,4,4
2520704,2210,a,4,4
2520704,2820,b,3,4
3033551,1400,a,4,4
4745396,1003,f,0,4
5166434,2531,b,3,4
5959835,2600,b,3,4
5959835,2820,a,4,4
6080795,1001,w,0,0
6080795,1597,a,4,4
4200042,1600,w,0,0
4200042,1050,w,0,0
4200042,1215,a,4,4
2559908,2600,d,1,4
2559908,2531,a,4,4
5825833,2210,a,4,4
5825833,1002,b,3,4
1344514,2210,b,3,4
9983275,1001,d,1,4
9983275,1530,a,4,4
9983275,2590,a,4,4
3461368,1400,b,3,4
2099494,1170,w,0,0
2099494,2590,b,3,4
6556870,1400,d,1,4
9766510,2600,f,0,4
9766510,1115,a,4,4
8376440,2600,b,3,4
8376440,1580,b,3,4
5648981,1600,a,4,4
5648981,1215,f,0,4
4911245,1530,c,2,4
8991343,1050,b,3,4
8991343,1597,b,3,4
8991343,2590,b,3,4
8422895,1600,a,4,4
8422895,1003,d,1,4
5867027,1002,a,4,4
5867027,2820,a,4,4
3986383,2210,a,4,4
3986383,1003,w,0,0
3986383,1597,a,4,4
4256879,1115,f,0,4
7568753,1002,b,3,4
7568753,2820,c,2,4
7568753,1580,a,4,4
1129796,1600,a,4,4
1129796,1530,a,4,4
1129796,1215,b,3,4
8578316,1001,c,2,4
8578316,2531,b,3,4
7749515,2600,a,4,4
7749515,2590,f,0,4
5625499,1580,c,2,4
2093682,1002,a,4,4
2093682,1580,a,4,4
9430085,1001,a,4,4
9430085,2210,a,4,4
8294536,1001,f,0,4
8889819,2531,b,3,4
8169026,1400,c,2,4
8169026,1590,b,3,4
9210195,1400,f,0,4
9210195,1580,b,3,4
5709972,1001,c,2,4
4430516,1530,d,1,4
4430516,2590,a,4,4
3173903,2531,b,3,4
3528815,1400,a,4,4
3528815,1001,a,4,4
3528815,2600,b,3,4
8402561,1170,w,0,0
8402561,2531,a,4,4
8402561,1003,f,0,4
9611743,1050,d,1,4
9611743,2531,b,3,4
5954835,1050,b,3,4
5954835,1597,b,3,4
8420374,1215,w,0,0
6594041,1400,b,3,4
6594041,2820,a,4,4
6594041,2590,b,3,4
8864381,1115,a,4,4
9193269,1001,c,2,4
9193269,1050,f,0,4
9193269,1115,a,4,4
1177208,2210,a,4,4
5913695,1530,a,4,4
5913695,1580,b,3,4
2902638,1400,b,3,4
2902638,1215,f,0,4
5609982,2600,a,4,4
5609982,1530,b,3,4
5609982,1003,a,4,4
9473037,1050,b,3,4
9473037,1170,f,0,4
2357864,2210,a,4,4
2357864,1215,c,2,4
3509792,2600,a,4,4
3509792,2531,b,3,4
4973087,1115,d,1,4
5204429,1050,d,1,4
5204429,1580,w,0,0
9529025,1600,a,4,4
9529025,1400,a,4,4
9529025,1215,a,4,4
4029221,1530,b,3,4
4029221,2531,b,3,4
1538582,1050,a,4,4
1538582,1580,d,1,4
3541059,2531,b,3,4
3541059,1590,f,0,4
7990414,2590,b,3,4
7355458,1003,a,4,4
7355458,1580,c,2,4
8455472,1001,b,3,4
8455472,2210,a,4,4
8455472,1215,b,3,4
7624676,1400,a,4,4
7624676,1115,a,4,4
7080762,1597,w,0,0
7080762,1215,b,3,4
3001761,1400,b,3,4
3001761,1590,b,3,4
7808748,1600,a,4,4
7808748,2820,c,2,4
2840545,1530,a,4,4
5594273,1400,a,4,4
5594273,2590,a,4,4
6055803,1400,b,3,4
6055803,2600,d,1,4
1284951,1590,f,0,4
7352348,1600,w,0,0
7352348,1050,c,2,4
2736273,1001,a,4,4
2736273,1530,a,4,4
7064041,1215,a,4,4
9727489,1600,d,1,4
9727489,1530,a,4,4
9727489,2820,f,0,4
4730188,2210,f,0,4
8485972,1170,b,3,4
8485972,1597,f,0,4
1146311,2600,b,3,4
1146311,1597,a,4,4
8119403,1050,w,0,0
8119403,1115,c,2,4
2334159,2820,a,4,4
2334159,1590,f,0,4
6260547,1003,b,3,4
6260547,1597,a,4,4
2075201,1400,b,3,4
2075201,1050,f,0,4
2075201,1590,a,4,4
3934148,1400,a,4,4
3934148,2600,b,3,4
4488220,1050,a,4,4
4488220,1580,d,1,4
3836296,1400,b,3,4
3836296,2820,a,4,4
3836296,1580,f,0,4
3865969,2600,c,2,4
3865969,1115,b,3,4
5933572,2531,a,4,4
5933572,2590,a,4,4
4831484,1215,a,4,4
6752022,2600,a,4,4
6752022,2820,b,3,4
1937419,1215,a,4,4
9374060,2600,a,4,4
9374060,2531,a,4,4
9374060,1580,w,0,0
4428595,2210,b,3,4
4428595,2590,b,3,4
3558345,1580,a,4,4
3558345,1590,b,3,4
8117204,1580,a,4,4
3765188,2600,c,2,4
3765188,2210,a,4,4
3765188,1580,a,4,4
3790077,1600,f,0,4
3790077,1050,a,4,4
1824962,2531,b,3,4
1824962,1590,f,0,4
4930909,1001,b,3,4
4930909,2210,a,4,4
4029719,1050,f,0,4
4029719,1115,a,4,4
5403202,1530,a,4,4
5403202,2531,a,4,4
5261160,2600,a,4,4
5261160,1115,a,4,4
5261160,2531,a,4,4
4234075,1400,a,4,4
4234075,1002,b,3,4
4401260,1400,b,3,4
7349359,1530,a,4,4
7349359,2590,b,3,4
1058891,2210,w,0,0
1058891,2531,c,2,4
3304601,1170,a,4,4
4903885,1001,a,4,4
4903885,1597,a,4,4
7489652,2600,a,4,4
7489652,1530,f,0,4
7489652,1597,b,3,4
3201900,1400,d,1,4
9670997,1400,a,4,4
9670997,1002,a,4,4
1334205,1170,a,4,4
1334205,1050,b,3,4
1191185,1530,c,2,4
1191185,1003,d,1,4
3005735,2600,b,3,4
3005735,1002,d,1,4
5977042,1170,b,3,4
5977042,1597,a,4,4
1308743,1050,a,4,4
1308743,2820,b,3,4
8776232,1400,a,4,4
8776232,1050,c,2,4
7301471,1580,a,4,4
7337741,2531,a,4,4
8591058,2210,a,4,4
8591058,1050,a,4,4
8591058,1215,b,3,4
7394098,1600,b,3,4
7394098,1001,b,3,4
5162033,1580,a,4,4
1438008,1115,a,4,4
2155099,1600,a,4,4
2155099,2210,b,3,4
2155099,2820,a,4,4
1932759,1400,a,4,4
1932759,1003,a,4,4
1932759,2590,a,4,4
4912478,1400,b,3,4
5239597,1400,b,3,4
5239597,1530,a,4,4
6799063,1050,w,0,0
6283185,1115,a,4,4
6283185,1597,a,4,4
1017481,1001,b,3,4
1017481,1003,w,0,0
1017481,2820,b,3,4
6345509,2210,b,3,4
6345509,2531,f,0,4
6345509,2590,a,4,4
6982180,1170,b,3,4
