id,course,grade,points_earned,max_points
2678484,3320,a,4,4
2678484,3171,a,4,4
2678484,2590,a,4,4
7383506,3320,b,3,4
7383506,3220,b,3,4
7383506,3350,a,4,4
8621768,3320,a,4,4
8621768,3171,f,0,4
8463161,3667,a,4,4
8463161,3620,b,3,4
1739486,3140,f,0,4
1739486,3230,b,3,4
8452984,2600,a,4,4
8452984,3225,b,3,4
7035752,3410,a,4,4
7035752,3667,f,0,4
7035752,2531,b,3,4
8179439,2600,w,0,0
8179439,3230,d,1,4
1190341,3225,a,4,4
1190341,2210,d,1,4
8416967,2210,a,4,4
8416967,3610,b,3,4
8416967,3171,a,4,4
9835437,3220,a,4,4
9835437,2590,f,0,4
3446132,3160,a,4,4
3446132,3810,b,3,4
7811702,3160,a,4,4
7811702,3225,b,3,4
7811702,3350,f,0,4
6904743,3230,b,3,4
6904743,2590,a,4,4
3600317,3130,c,2,4
3600317,3140,b,3,4
3600317,3310,a,4,4
4447032,3667,b,3,4
4447032,3230,b,3,4
3555999,3650,a,4,4
3555999,3115,f,0,4
3555999,3220,d,1,4
9494873,3320,b,3,4
9494873,3667,f,0,4
8406576,3160,c,2,4
8406576,3810,a,4,4
6042176,2531,w,0,0
6042176,3230,a,4,4
8960454,2600,c,2,4
8960454,3130,a,4,4
8974402,3650,a,4,4
8974402,3667,a,4,4
3442538,2210,b,3,4
3442538,3230,c,2,4
1270178,3171,a,4,4
1270178,3115,a,4,4
5126631,3142,a,4,4
3759364,3650,c,2,4
3759364,3667,b,3,4
3759364,3620,b,3,4
2298001,3410,a,4,4
1297598,3610,f,0,4
1297598,3310,c,2,4
1297598,3350,a,4,4
9939221,3115,w,0,0
9939221,3230,a,4,4
7670762,3171,a,4,4
7670762,3620,d,1,4
7670762,2820,a,4,4
8841131,3140,b,3,4
7838867,3310,a,4,4
2680945,3140,a,4,4
2680945,3310,w,0,0
2680945,2590,a,4,4
1837150,3650,b,3,4
1837150,2531,d,1,4
3605830,3410,b,3,4
3605830,3140,a,4,4
8954058,3142,a,4,4
8954058,3310,b,3,4
2207639,3130,c,2,4
2207639,3667,b,3,4
2207639,2820,a,4,4
6915519,3130,a,4,4
7119330,2600,a,4,4
7119330,3667,c,2,4
7119330,3350,w,0,0
1329591,3225,f,0,4
8854136,3230,b,3,4
3292348,2210,a,4,4
3292348,2531,b,3,4
4828934,2600,d,1,4
8121331,3667,a,4,4
8121331,2531,b,3,4
9282994,3310,c,2,4
9282994,3230,b,3,4
1731969,3650,a,4,4
1731969,3171,a,4,4
6705283,3220,d,1,4
6705283,2820,a,4,4
9432884,3410,f,0,4
9432884,3142,c,2,4
8441203,3810,d,1,4
8124289,3160,b,3,4
8124289,3171,c,2,4
8124289,3220,c,2,4
6185763,3115,a,4,4
6185763,3230,a,4,4
9763243,2210,w,0,0
9763243,3310,d,1,4
7393614,3310,w,0,0
5732666,3610,a,4,4
5732666,3230,b,3,4
6730376,3140,b,3,4
6730376,3620,f,0,4
4436208,3171,a,4,4
7078702,3225,a,4,4
7078702,3610,b,3,4
5354715,3140,a,4,4
5354715,3350,d,1,4
5554120,3650,b,3,4
5554120,3171,a,4,4
5554120,3220,f,0,4
6940518,3667,a,4,4
6940518,3310,b,3,4
8492220,2600,a,4,4
8492220,2820,a,4,4
6641751,3160,c,2,4
6641751,3230,f,0,4
7380830,3610,a,4,4
7380830,3220,a,4,4
8539894,3320,a,4,4
8539894,3350,b,3,4
4904852,2210,f,0,4
4904852,3142,a,4,4
4814246,3320,b,3,4
4814246,3140,b,3,4
4755324,3810,a,4,4
4755324,2820,b,3,4
3370477,3667,b,3,4
3370477,2820,a,4,4
3443499,2600,f,0,4
3443499,3667,b,3,4
3537067,3650,b,3,4
2668119,3130,w,0,0
2668119,3667,a,4,4
2106032,3320,a,4,4
2106032,3410,b,3,4
2106032,2590,b,3,4
5060866,3130,d,1,4
5060866,3230,f,0,4
4129610,3320,a,4,4
4129610,3650,f,0,4
4129610,3220,b,3,4
7737799,3320,a,4,4
7737799,3620,b,3,4
7737799,3140,b,3,4
8052141,3171,a,4,4
8052141,3620,f,0,4
9178569,3667,b,3,4
9178569,3620,a,4,4
2386128,3610,d,1,4
2386128,3130,a,4,4
7307331,3650,a,4,4
7307331,3142,a,4,4
7647273,3810,a,4,4
7647273,3220,a,4,4
4529160,3320,w,0,0
4529160,2531,a,4,4
9272739,2600,a,4,4
9272739,3130,a,4,4
9400750,3650,a,4,4
9400750,3667,a,4,4
1527536,3225,a,4,4
1527536,3810,b,3,4
1527536,3610,a,4,4
1505313,3650,f,0,4
1505313,2590,b,3,4
3142459,3130,f,0,4
3142459,3310,w,0,0
6192030,2600,f,0,4
6192030,3225,w,0,0
6192030,3410,b,3,4
1234706,3225,a,4,4
1234706,3410,c,2,4
1234706,3810,a,4,4
9657004,3320,f,0,4
9657004,3610,b,3,4
9657004,3115,a,4,4
7095861,3160,a,4,4
4955020,3160,b,3,4
4955020,2531,f,0,4
4955020,3320,b,3,4
9139062,2531,f,0,4
9139062,2590,a,4,4
5883623,2210,a,4,4
5883623,3171,b,3,4
5883623,3140,a,4,4
2469246,3810,b,3,4
2469246,2531,a,4,4
2469246,3130,w,0,0
8363589,3225,b,3,4
8363589,3410,a,4,4
8363589,3140,a,4,4
3273417,2210,a,4,4
3273417,3610,b,3,4
3273417,3650,b,3,4
3852517,3610,b,3,4
3852517,2531,d,1,4
3852517,3230,b,3,4
7871397,3320,a,4,4
7871397,3142,w,0,0
8457984,2531,f,0,4
6721357,3810,c,2,4
6721357,2531,w,0,0
6721357,3620,a,4,4
7668005,3115,b,3,4
7668005,2531,a,4,4
9062024,3160,b,3,4
9062024,3220,b,3,4
1602747,2531,b,3,4
1602747,2820,a,4,4
3755226,3130,f,0,4
3755226,3667,b,3,4
3755226,3350,f,0,4
7267496,2600,w,0,0
7267496,3220,f,0,4
3926663,2600,a,4,4
3926663,3667,a,4,4
3926663,3142,a,4,4
7713024,3320,a,4,4
7713024,3115,d,1,4
7713024,3350,c,2,4
3544614,3410,a,4,4
3544614,3220,c,2,4
4472718,3410,a,4,4
1263404,3320,b,3,4
1263404,3650,a,4,4
1263404,3142,a,4,4
8325551,3610,w,0,0
8325551,3115,a,4,4
9354199,2210,a,4,4
9354199,2590,f,0,4
3680812,3225,b,3,4
3680812,3130,a,4,4
3207529,3142,a,4,4
3207529,2590,a,4,4
6766018,3810,a,4,4
6766018,2820,a,4,4
6766018,3350,a,4,4
9024300,3230,b,3,4
9024300,3350,f,0,4
2891900,3667,b,3,4
2891900,2820,f,0,4
2891900,2590,a,4,4
1115483,2600,d,1,4
1115483,3220,b,3,4
1115483,3310,w,0,0
7362238,3225,a,4,4
7362238,3140,c,2,4
7362238,3620,b,3,4
7678806,3620,d,1,4
6482359,3160,c,2,4
6482359,3810,a,4,4
6482359,3140,a,4,4
7761583,3320,a,4,4
7761583,3115,a,4,4
5876195,3810,b,3,4
5876195,3220,b,3,4
8450447,3810,b,3,4
8450447,3667,a,4,4
6936402,3610,b,3,4
6936402,3410,b,3,4
6936402,3310,b,3,4
9225250,2820,d,1,4
9225250,3230,a,4,4
3584668,3810,b,3,4
3584668,3140,w,0,0
4356601,3410,w,0,0
4356601,2590,c,2,4
8652895,3225,b,3,4
8652895,2531,b,3,4
6772215,2600,a,4,4
6772215,3230,a,4,4
1406859,2600,b,3,4
1406859,3667,a,4,4
1406859,3142,a,4,4
6398913,3225,w,0,0
6276752,3350,d,1,4
1922319,3610,w,0,0
1922319,3142,a,4,4
7525243,2210,b,3,4
7525243,3140,f,0,4
7525243,3410,b,3,4
1371517,2600,b,3,4
1371517,3650,a,4,4
4381198,3410,b,3,4
4381198,3171,b,3,4
4381198,3810,b,3,4
2950347,2600,d,1,4
2950347,3810,c,2,4
5950985,2600,b,3,4
5950985,3310,b,3,4
5950985,2590,b,3,4
3260499,3320,d,1,4
3260499,3230,a,4,4
3260499,3310,a,4,4
3252006,3667,a,4,4
3252006,3620,a,4,4
3252006,2531,a,4,4
2423417,3810,a,4,4
2423417,2531,b,3,4
2182653,3160,d,1,4
2182653,3142,a,4,4
9817816,3410,b,3,4
9817816,3220,a,4,4
9817816,3620,a,4,4
4958469,3610,b,3,4
4958469,3171,f,0,4
4958469,2590,c,2,4
8584823,3410,a,4,4
8584823,3650,d,1,4
3438733,3220,c,2,4
3438733,3620,a,4,4
1287073,3810,a,4,4
1287073,2531,b,3,4
5184157,3620,a,4,4
5184157,3310,w,0,0
7594841,3320,c,2,4
7594841,2531,a,4,4
1015901,3320,a,4,4
1015901,3810,a,4,4
1015901,2590,a,4,4
5703215,3220,b,3,4
5147541,3320,b,3,4
5147541,3130,c,2,4
5147541,3650,a,4,4
8788863,3130,b,3,4
8788863,2590,a,4,4
6990591,3225,a,4,4
6990591,2531,a,4,4
5380854,3171,a,4,4
5380854,3230,w,0,0
2068478,3230,w,0,0
4197529,3610,w,0,0
4197529,3140,d,1,4
4197529,2590,f,0,4
4777828,2820,f,0,4
4777828,3230,b,3,4
6403945,3410,b,3,4
6403945,3230,a,4,4
9812447,3667,d,1,4
5320724,3410,a,4,4
5320724,3350,b,3,4
5363822,3410,f,0,4
5363822,2531,b,3,4
2681971,3320,a,4,4
2681971,3230,f,0,4
2681971,3310,b,3,4
6642376,3810,c,2,4
6642376,3140,a,4,4
5422090,3160,c,2,4
6402404,2600,d,1,4
6402404,3220,b,3,4
2451072,2820,b,3,4
2451072,2590,b,3,4
2075291,3410,b,3,4
2075291,2531,a,4,4
8780730,3810,f,0,4
8780730,3115,a,4,4
8780730,3230,b,3,4
2688149,3225,a,4,4
2688149,3810,b,3,4
4548028,3160,b,3,4
4548028,3115,b,3,4
4548028,3220,d,1,4
2460633,2210,a,4,4
2460633,2531,f,0,4
2460633,3230,a,4,4
4557620,3610,a,4,4
4557620,3142,c,2,4
5060283,3130,a,4,4
5060283,3171,a,4,4
5060283,2531,a,4,4
1850316,3667,b,3,4
1850316,3220,w,0,0
4379497,3130,w,0,0
4379497,3171,c,2,4
4312766,3667,w,0,0
4838144,3610,w,0,0
4838144,3310,c,2,4
4838144,3142,f,0,4
3595083,3230,c,2,4
5282920,3225,d,1,4
5282920,3171,d,1,4
2472168,3810,c,2,4
2472168,3667,b,3,4
2472168,3130,d,1,4
8497850,3810,f,0,4
6623351,3115,b,3,4
6623351,3230,b,3,4
6623351,3350,b,3,4
1881759,3171,b,3,4
1881759,3142,a,4,4
5842272,2210,a,4,4
5842272,3410,w,0,0
8364426,3410,a,4,4
8364426,3171,a,4,4
6227818,3171,a,4,4
6227818,3230,a,4,4
1644129,3667,d,1,4
1644129,2531,b,3,4
1953047,3115,d,1,4
1953047,3310,w,0,0
1797815,3160,b,3,4
1797815,3115,b,3,4
1437468,3650,a,4,4
1437468,3115,a,4,4
2274224,3160,f,0,4
2274224,3810,b,3,4
2274224,3115,a,4,4
9451462,3650,a,4,4
9451462,3667,a,4,4
9451462,3310,a,4,4
6481989,2210,b,3,4
6481989,3610,w,0,0
7864651,2210,c,2,4
7864651,3220,b,3,4
7864651,3230,a,4,4
1544961,3320,c,2,4
1544961,2531,b,3,4
1544961,3310,d,1,4
1863793,3225,a,4,4
1863793,3620,a,4,4
8479049,3410,a,4,4
8479049,2531,d,1,4
7539433,3320,b,3,4
7539433,3410,b,3,4
7539433,3130,a,4,4
3830099,3130,w,0,0
3830099,3230,f,0,4
2451162,3171,b,3,4
2451162,3230,a,4,4
4291483,3650,b,3,4
4291483,2820,a,4,4
3335236,3142,b,3,4
6716042,3171,f,0,4
5146920,3225,b,3,4
7688364,3667,c,2,4
7688364,3620,b,3,4
5233223,3310,b,3,4
5233223,2590,a,4,4
9994183,3130,a,4,4
9994183,3171,a,4,4
7489206,3230,a,4,4
5565579,3130,b,3,4
5565579,2531,a,4,4
5565579,2590,a,4,4
2130550,3310,a,4,4
2130550,2590,a,4,4
9593434,3667,a,4,4
9593434,2820,f,0,4
2573777,3225,a,4,4
2573777,3410,w,0,0
8782205,3667,a,4,4
8782205,3171,a,4,4
9995632,3225,a,4,4
9995632,2531,b,3,4
9995632,3230,a,4,4
2361191,3610,a,4,4
2361191,3142,a,4,4
5859118,3220,a,4,4
5859118,3142,d,1,4
9584447,3115,b,3,4
9584447,2820,b,3,4
9584447,2531,f,0,4
2609478,3610,b,3,4
2609478,3142,d,1,4
9178444,2210,a,4,4
9178444,3230,c,2,4
7923247,3140,b,3,4
3426508,3160,a,4,4
3426508,3667,b,3,4
8278444,3130,b,3,4
8278444,3610,a,4,4
8278444,3667,b,3,4
4201392,3410,d,1,4
4201392,3140,a,4,4
2717886,2210,a,4,4
9231816,2600,a,4,4
9231816,3610,c,2,4
9231816,3171,w,0,0
2359572,3225,a,4,4
2359572,3810,a,4,4
2359572,3130,w,0,0
7628141,3320,a,4,4
7628141,3310,w,0,0
9276176,3220,b,3,4
9276176,3230,b,3,4
5889075,3225,a,4,4
5889075,3350,b,3,4
3436599,3810,a,4,4
3436599,3230,b,3,4
3106402,3320,b,3,4
3106402,3667,a,4,4
3106402,2531,a,4,4
5472697,3320,w,0,0
5472697,2531,w,0,0
7374039,3320,a,4,4
7374039,3810,b,3,4
1106704,3171,a,4,4
1106704,3230,a,4,4
1106245,2210,a,4,4
1106245,3230,a,4,4
1106245,3350,d,1,4
9356661,3810,a,4,4
9356661,3140,b,3,4
9356661,3142,a,4,4
6249079,3115,a,4,4
6249079,3667,a,4,4
4169951,2531,d,1,4
4169951,3350,c,2,4
4169951,2590,a,4,4
4746616,3650,b,3,4
4746616,3142,b,3,4
7156293,3320,b,3,4
7156293,3610,d,1,4
5941074,3160,a,4,4
5941074,3310,c,2,4
5941074,3142,w,0,0
7203812,3667,w,0,0
7203812,3115,c,2,4
6019501,3667,b,3,4
6019501,3220,b,3,4
6019501,3142,b,3,4
1218109,3320,f,0,4
1218109,2820,b,3,4
7523555,3130,b,3,4
7523555,3115,a,4,4
7523555,3142,b,3,4
1952624,3650,a,4,4
1952624,3310,a,4,4
9745276,3320,d,1,4
9745276,3225,d,1,4
9745276,3350,b,3,4
2414216,3667,b,3,4
2414216,3310,a,4,4
4594227,3320,a,4,4
4594227,3610,a,4,4
4594227,3650,b,3,4
9561938,2210,a,4,4
9561938,3130,a,4,4
9561938,3410,b,3,4
4785272,2210,a,4,4
4785272,3310,f,0,4
5288443,2210,a,4,4
5288443,3410,a,4,4
8636888,3320,b,3,4
8636888,3350,a,4,4
8003219,2600,c,2,4
8003219,3160,d,1,4
2931679,3610,d,1,4
2931679,2531,a,4,4
2931679,3230,b,3,4
8554385,2600,b,3,4
8549496,3140,b,3,4
5971491,3620,b,3,4
5971491,3230,a,4,4
4312149,3160,c,2,4
4312149,3320,w,0,0
5627556,2590,b,3,4
5627556,3350,a,4,4
4753017,3160,b,3,4
4753017,3810,f,0,4
9086041,2820,a,4,4
9086041,3142,a,4,4
9086041,3140,a,4,4
4246631,3320,f,0,4
4246631,3610,a,4,4
4246631,3310,c,2,4
1615394,3310,b,3,4
7323377,2210,a,4,4
7323377,2590,c,2,4
3514530,3310,f,0,4
3514530,3230,a,4,4
1961648,3225,b,3,4
1961648,3140,b,3,4
1961648,3230,a,4,4
6056123,3225,b,3,4
6056123,2210,a,4,4
6267362,2600,b,3,4
6267362,3620,d,1,4
1347561,2210,a,4,4
1347561,3130,a,4,4
4150943,3320,a,4,4
4150943,3130,w,0,0
9267243,3130,b,3,4
9904330,3225,d,1,4
3212134,3130,a,4,4
3212134,3620,b,3,4
3212134,2590,b,3,4
9624309,3620,a,4,4
9624309,2820,b,3,4
8802041,3610,f,0,4
8802041,3350,a,4,4
4721982,3115,a,4,4
8860240,2210,c,2,4
8860240,3220,w,0,0
3331407,3160,a,4,4
3331407,3620,a,4,4
3331407,2590,b,3,4
3675187,2600,a,4,4
3675187,3220,b,3,4
3804258,3610,a,4,4
3804258,2590,a,4,4
5130033,3650,a,4,4
5130033,3142,a,4,4
7058365,3160,f,0,4
7058365,3140,a,4,4
3797340,3130,f,0,4
9063423,2210,a,4,4
9063423,3130,b,3,4
8832146,3225,b,3,4
8832146,3115,a,4,4
1984756,3610,a,4,4
1984756,3310,w,0,0
9510666,3230,a,4,4
8297271,3610,w,0,0
8297271,3810,a,4,4
8784285,3667,b,3,4
8784285,2531,a,4,4
7267445,3650,w,0,0
7267445,3810,a,4,4
7198792,3171,f,0,4
7198792,3230,a,4,4
3319831,2600,d,1,4
3319831,3310,c,2,4
3319831,2590,a,4,4
7443278,3810,a,4,4
7443278,3142,b,3,4
7443278,2590,a,4,4
5950252,3130,b,3,4
5950252,3140,b,3,4
5950252,3230,b,3,4
8295500,3410,a,4,4
8211629,3410,a,4,4
8211629,2531,b,3,4
8211629,3130,a,4,4
7128923,3160,w,0,0
7128923,3140,a,4,4
4152146,3620,c,2,4
4152146,3140,d,1,4
1822841,3160,a,4,4
1822841,2590,a,4,4
7540671,3115,a,4,4
7540671,3310,a,4,4
7540671,2590,a,4,4
1921982,3130,a,4,4
6825269,3410,w,0,0
6825269,3810,a,4,4
8647153,3610,w,0,0
4797184,3160,b,3,4
4797184,2820,w,0,0
3816103,3115,b,3,4
3816103,3230,a,4,4
6262917,3320,a,4,4
6262917,3310,a,4,4
6642433,2590,a,4,4
2066836,3650,b,3,4
5267988,3171,d,1,4
6030044,3410,b,3,4
6030044,3171,w,0,0
6030044,3220,b,3,4
9279140,2531,a,4,4
9279140,3310,b,3,4
8700230,3130,a,4,4
8700230,3667,a,4,4
8933718,3171,w,0,0
8933718,3115,a,4,4
8933718,2820,a,4,4
6298975,3610,d,1,4
6298975,2531,b,3,4
6298975,2590,a,4,4
5093777,3130,d,1,4
5093777,3620,b,3,4
5093777,3350,w,0,0
9323389,3610,a,4,4
9323389,3310,a,4,4
4332478,2210,a,4,4
4332478,2531,a,4,4
2415477,2210,c,2,4
2415477,3115,b,3,4
2415477,3620,w,0,0
2520704,3225,d,1,4
2520704,3667,b,3,4
3033551,3130,a,4,4
3033551,2820,b,3,4
4745396,2210,a,4,4
4745396,3230,f,0,4
7482092,3160,a,4,4
7482092,3810,d,1,4
5166434,3142,a,4,4
5166434,2590,f,0,4
5959835,2210,b,3,4
5959835,3130,w,0,0
5959835,3310,b,3,4
6080795,3610,d,1,4
6080795,3171,f,0,4
6080795,3140,c,2,4
4200042,3410,b,3,4
4200042,3620,a,4,4
4200042,3140,b,3,4
2559908,3171,a,4,4
2559908,3310,d,1,4
2559908,3350,b,3,4
5825833,3171,a,4,4
5825833,3350,w,0,0
1344514,2820,a,4,4
9983275,3667,a,4,4
9983275,3220,b,3,4
3461368,3810,b,3,4
3461368,3667,b,3,4
3461368,3142,a,4,4
2099494,3320,c,2,4
2099494,3225,c,2,4
6556870,3310,b,3,4
6556870,3350,w,0,0
9766510,2210,a,4,4
9766510,2531,a,4,4
9766510,3140,a,4,4
8376440,3225,b,3,4
8376440,3650,b,3,4
8376440,3220,b,3,4
5648981,3225,d,1,4
5648981,3140,b,3,4
5648981,3142,a,4,4
4911245,3115,f,0,4
4911245,3667,a,4,4
8991343,3320,b,3,4
8991343,3667,a,4,4
8422895,3160,a,4,4
8422895,3410,w,0,0
5867027,3650,a,4,4
5867027,3115,a,4,4
5867027,2531,a,4,4
3986383,2820,d,1,4
3986383,3620,b,3,4
4256879,3310,b,3,4
4256879,3142,b,3,4
7568753,3115,b,3,4
7568753,3171,b,3,4
7568753,2531,a,4,4
1129796,3115,a,4,4
1129796,3350,a,4,4
8578316,3320,b,3,4
8578316,3225,a,4,4
8578316,3220,b,3,4
7749515,3320,a,4,4
7749515,2210,f,0,4
5625499,2600,a,4,4
5625499,3650,c,2,4
5625499,3220,b,3,4
2093682,3810,b,3,4
2093682,3171,b,3,4
9430085,3650,d,1,4
9430085,3610,a,4,4
9430085,3142,f,0,4
8294536,2600,a,4,4
8294536,3667,a,4,4
8889819,3410,f,0,4
8889819,3650,a,4,4
8169026,2820,a,4,4
8169026,3310,a,4,4
9210195,3142,a,4,4
9210195,2590,b,3,4
5709972,3350,a,4,4
4430516,3650,b,3,4
4430516,3171,b,3,4
4430516,2531,b,3,4
3173903,3160,d,1,4
3528815,3320,a,4,4
3528815,3225,b,3,4
8402561,3115,a,4,4
8402561,3620,a,4,4
8402561,3310,a,4,4
9611743,3810,b,3,4
5954835,2600,b,3,4
5954835,3130,b,3,4
5954835,3230,f,0,4
8420374,3115,a,4,4
8420374,3140,b,3,4
8420374,2531,c,2,4
6594041,3220,b,3,4
8864381,3320,w,0,0
8864381,3810,a,4,4
8864381,3350,a,4,4
9193269,3610,a,4,4
9193269,3115,d,1,4
9193269,3220,c,2,4
1177208,3160,f,0,4
1177208,3115,b,3,4
5913695,3160,c,2,4
5913695,3140,b,3,4
2902638,2531,d,1,4
2902638,3140,f,0,4
2902638,2820,a,4,4
5609982,3620,a,4,4
9473037,3225,a,4,4
9473037,3610,b,3,4
2357864,3225,c,2,4
2357864,3350,a,4,4
3509792,2820,b,3,4
5204429,3140,a,4,4
5204429,3350,f,0,4
9529025,2600,a,4,4
9529025,3225,b,3,4
9529025,3140,a,4,4
4029221,3225,d,1,4
4029221,3115,a,4,4
4029221,3310,w,0,0
1538582,2600,b,3,4
1538582,3142,a,4,4
1538582,3310,a,4,4
3541059,3220,f,0,4
3541059,3140,b,3,4
7990414,2210,a,4,4
7990414,3230,a,4,4
7355458,3220,a,4,4
7355458,3230,a,4,4
8455472,3171,a,4,4
8455472,3230,a,4,4
7624676,3810,a,4,4
7624676,3140,d,1,4
7080762,3225,f,0,4
7080762,2210,b,3,4
3001761,2600,a,4,4
3001761,3225,a,4,4
3001761,3610,b,3,4
7808748,3115,a,4,4
2840545,3230,b,3,4
2404951,3610,b,3,4
2404951,3620,b,3,4
5594273,3810,a,4,4
6055803,3225,a,4,4
6055803,3610,w,0,0
1284951,3667,a,4,4
7352348,2210,b,3,4
7352348,3350,d,1,4
2736273,3610,a,4,4
2736273,2820,f,0,4
7064041,2531,d,1,4
9727489,3610,b,3,4
4730188,3220,b,3,4
4730188,3230,b,3,4
4730188,3140,a,4,4
8485972,2600,d,1,4
8485972,3620,d,1,4
8485972,2590,a,4,4
1146311,3225,a,4,4
8119403,3810,a,4,4
8119403,3171,a,4,4
2334159,3410,a,4,4
2334159,3171,f,0,4
2334159,3140,f,0,4
6260547,3220,b,3,4
6260547,3350,d,1,4
2075201,3620,b,3,4
2075201,3142,a,4,4
3934148,3160,b,3,4
4488220,3410,b,3,4
4488220,3130,b,3,4
3836296,2210,a,4,4
3836296,3610,a,4,4
3836296,3810,b,3,4
3865969,3171,d,1,4
5933572,3225,c,2,4
4831484,3115,a,4,4
4831484,3220,a,4,4
8813142,3410,d,1,4
8813142,3310,b,3,4
6752022,2531,a,4,4
1937419,3810,a,4,4
1937419,2590,a,4,4
9374060,3667,a,4,4
9374060,3171,w,0,0
4428595,3160,b,3,4
4428595,3171,a,4,4
4428595,3350,b,3,4
3558345,2531,b,3,4
3558345,3310,a,4,4
8117204,3130,b,3,4
8117204,3171,d,1,4
5735796,2531,b,3,4
5735796,3220,a,4,4
5735796,3620,b,3,4
3765188,3667,b,3,4
3765188,3171,a,4,4
3765188,2590,b,3,4
3790077,3320,d,1,4
3790077,3140,a,4,4
1824962,3225,a,4,4
1824962,3650,f,0,4
1824962,3220,w,0,0
4930909,3320,b,3,4
4930909,3142,b,3,4
4029719,3410,f,0,4
4029719,3130,a,4,4
5403202,2210,a,4,4
5403202,3171,a,4,4
5403202,3650,b,3,4
5261160,3130,b,3,4
5261160,3620,d,1,4
5261160,3140,d,1,4
4234075,3320,f,0,4
4234075,3130,a,4,4
4401260,3650,f,0,4
4401260,3350,a,4,4
9786090,3171,b,3,4
7349359,3610,b,3,4
7349359,2531,a,4,4
7349359,3230,b,3,4
1058891,3410,b,3,4
1058891,2820,a,4,4
3304601,2820,b,3,4
4903885,3410,b,3,4
4903885,3140,a,4,4
7489652,2210,a,4,4
7489652,2590,a,4,4
3201900,3667,d,1,4
3201900,2531,b,3,4
9670997,2210,a,4,4
1334205,3610,a,4,4
1334205,3220,f,0,4
1191185,3160,c,2,4
1191185,3610,b,3,4
3005735,3810,w,0,0
5977042,2531,a,4,4
5977042,3220,b,3,4
1308743,3230,a,4,4
1308743,3350,a,4,4
8776232,2210,f,0,4
8776232,3610,a,4,4
8776232,3620,b,3,4
7301471,3140,w,0,0
7301471,3142,b,3,4
7337741,3810,d,1,4
7337741,3142,f,0,4
8591058,3140,c,2,4
7394098,3171,b,3,4
7394098,3350,b,3,4
7394098,2531,b,3,4
5162033,2531,a,4,4
5162033,2820,f,0,4
1438008,3320,a,4,4
1438008,2210,w,0,0
1438008,3171,d,1,4
2155099,3667,c,2,4
2155099,3620,b,3,4
1932759,3130,a,4,4
1932759,3115,a,4,4
4912478,3160,a,4,4
4912478,3230,f,0,4
5239597,3320,a,4,4
5239597,3140,a,4,4
6799063,3160,d,1,4
6799063,2600,f,0,4
6799063,3171,b,3,4
6283185,3667,b,3,4
1017481,3171,b,3,4
1017481,2590,d,1,4
1017481,2531,b,3,4
6345509,2600,a,4,4
6345509,3130,b,3,4
6982180,2600,a,4,4
6982180,3610,d,1,4
6982180,3115,w,0,0
