id,course,grade,points_earned,max_points
2298001,3810,b,3,4
2298001,3667,b,3,4
2298001,3620,f,0,4
1297598,3130,a,4,4
9939221,3225,c,2,4
9939221,3650,a,4,4
7670762,3650,a,4,4
8841131,3320,b,3,4
7838867,2531,a,4,4
2680945,3225,c,2,4
2680945,2820,f,0,4
1837150,3410,b,3,4
1837150,3171,a,4,4
1837150,3230,w,0,0
3605830,3667,b,3,4
8954058,3130,b,3,4
8954058,3410,w,0,0
2207639,3115,c,2,4
2207639,3230,a,4,4
2207639,3350,a,4,4
6915519,3160,f,0,4
6915519,3171,a,4,4
6915519,3350,w,0,0
7119330,3650,c,2,4
7119330,3142,b,3,4
1329591,3667,b,3,4
1329591,2590,a,4,4
8854136,2600,a,4,4
8854136,3410,b,3,4
3292348,3225,a,4,4
8121331,3160,a,4,4
8121331,3225,a,4,4
9282994,3130,a,4,4
1731969,3620,a,4,4
1731969,3350,a,4,4
6705283,3620,b,3,4
6705283,3142,b,3,4
9432884,3310,b,3,4
8441203,2531,a,4,4
8441203,3140,a,4,4
8441203,3350,a,4,4
8124289,3620,b,3,4
8124289,3350,w,0,0
6185763,4331,b,3,4
6185763,3350,b,3,4
9763243,3225,w,0,0
7393614,2600,b,3,4
5732666,3160,a,4,4
5732666,3142,a,4,4
6730376,3810,a,4,4
6730376,3130,d,1,4
4436208,3160,a,4,4
4436208,3130,a,4,4
4436208,4331,b,3,4
7078702,2820,b,3,4
5354715,3650,a,4,4
5354715,3130,d,1,4
5554120,3410,d,1,4
5554120,3115,b,3,4
6940518,3320,b,3,4
8492220,3667,b,3,4
8492220,3142,b,3,4
6641751,2600,d,1,4
6641751,3140,b,3,4
6641751,3350,w,0,0
7380830,3115,a,4,4
7380830,3140,a,4,4
7380830,2820,c,2,4
8539894,2600,a,4,4
8539894,3610,b,3,4
4904852,2820,a,4,4
4814246,3171,d,1,4
4814246,4331,b,3,4
4755324,3610,b,3,4
3370477,3320,b,3,4
3370477,4331,d,1,4
3443499,3225,a,4,4
3443499,3115,a,4,4
3537067,3115,a,4,4
3537067,3230,w,0,0
3537067,4331,a,4,4
2668119,3650,a,4,4
2668119,3140,b,3,4
2668119,3350,a,4,4
2106032,3667,a,4,4
2106032,3350,f,0,4
2106032,4331,f,0,4
5060866,3410,a,4,4
5060866,4331,f,0,4
4129610,3160,b,3,4
4129610,3610,b,3,4
4129610,2820,a,4,4
7737799,3160,a,4,4
7737799,3650,a,4,4
7737799,2531,b,3,4
8052141,3610,f,0,4
8052141,3115,b,3,4
9178569,3650,a,4,4
9178569,3130,w,0,0
2386128,3667,a,4,4
2386128,2590,b,3,4
7307331,3610,b,3,4
7307331,3171,d,1,4
7647273,3160,a,4,4
4529160,3810,w,0,0
4529160,3220,b,3,4
9272739,3171,b,3,4
9272739,3140,a,4,4
9400750,3810,a,4,4
9400750,2820,b,3,4
1527536,3667,b,3,4
1527536,3220,a,4,4
1505313,3610,b,3,4
1505313,3171,c,2,4
1505313,3350,a,4,4
3142459,3225,b,3,4
3142459,2590,a,4,4
6192030,3320,a,4,4
1234706,3610,a,4,4
1234706,2820,a,4,4
9657004,3810,a,4,4
7095861,3320,w,0,0
7095861,3130,a,4,4
7095861,3142,c,2,4
4955020,3130,a,4,4
9139062,3410,d,1,4
9139062,3610,a,4,4
5883623,3130,d,1,4
5883623,3620,w,0,0
5883623,3650,d,1,4
2469246,3610,d,1,4
2469246,2590,a,4,4
8363589,3130,a,4,4
8363589,3667,d,1,4
8363589,3620,a,4,4
3273417,3171,f,0,4
3273417,3620,d,1,4
3852517,3115,d,1,4
3852517,3140,b,3,4
7871397,3225,w,0,0
7871397,3667,b,3,4
7871397,3115,b,3,4
8457984,2820,b,3,4
8457984,3140,b,3,4
6721357,3410,b,3,4
6721357,3667,d,1,4
7668005,4331,a,4,4
7668005,3350,b,3,4
9062024,3310,a,4,4
9062024,3350,a,4,4
1602747,3650,b,3,4
1602747,3667,a,4,4
3755226,3220,w,0,0
3755226,3140,b,3,4
7267496,3410,b,3,4
7267496,3650,f,0,4
3926663,3225,b,3,4
3926663,3810,c,2,4
3926663,3230,b,3,4
7713024,3610,b,3,4
7713024,3810,a,4,4
3544614,3171,a,4,4
3544614,3667,a,4,4
3544614,3140,a,4,4
4472718,3115,w,0,0
4472718,3171,d,1,4
1263404,3115,b,3,4
8325551,3410,a,4,4
8325551,2531,w,0,0
8325551,3667,c,2,4
9354199,3115,a,4,4
9354199,3620,w,0,0
3680812,3810,f,0,4
3680812,3171,w,0,0
3680812,3220,f,0,4
3207529,3610,b,3,4
3207529,3620,b,3,4
6766018,3160,b,3,4
6766018,3610,b,3,4
9024300,3810,a,4,4
9024300,3650,a,4,4
2891900,3160,b,3,4
1115483,3667,b,3,4
1115483,3230,b,3,4
7362238,2820,b,3,4
7362238,3310,w,0,0
7678806,3410,b,3,4
7678806,2531,a,4,4
6482359,3220,d,1,4
6482359,3310,a,4,4
7761583,3160,b,3,4
7761583,3350,a,4,4
5876195,3160,a,4,4
5876195,3171,b,3,4
8450447,3610,a,4,4
8450447,3620,a,4,4
6936402,3320,a,4,4
6936402,3350,a,4,4
9225250,3650,a,4,4
9225250,3350,a,4,4
3584668,3142,d,1,4
3584668,3310,a,4,4
4356601,2600,w,0,0
4356601,3810,a,4,4
8652895,3810,w,0,0
8652895,3620,c,2,4
6772215,3160,a,4,4
6772215,3171,c,2,4
6772215,3220,b,3,4
1406859,3160,c,2,4
1406859,4331,b,3,4
6398913,3667,d,1,4
6398913,2531,a,4,4
6276752,3810,a,4,4
6276752,2820,f,0,4
1922319,3225,b,3,4
1922319,3667,b,3,4
7525243,3115,a,4,4
7525243,2531,d,1,4
1371517,3810,a,4,4
1371517,3667,a,4,4
4381198,3667,a,4,4
4381198,3230,w,0,0
4381198,2590,a,4,4
2950347,3160,a,4,4
2950347,3667,b,3,4
2950347,3350,b,3,4
5950985,3225,f,0,4
5950985,3171,b,3,4
3260499,4331,b,3,4
3252006,4331,d,1,4
3252006,2590,c,2,4
2423417,3225,a,4,4
2423417,3410,b,3,4
2182653,3130,a,4,4
2182653,3220,w,0,0
9817816,3650,b,3,4
9817816,3667,a,4,4
4958469,3410,w,0,0
4958469,3667,a,4,4
8584823,3130,a,4,4
8584823,2590,a,4,4
3438733,3140,a,4,4
3438733,3230,w,0,0
1287073,3130,b,3,4
1287073,3410,b,3,4
1287073,3230,w,0,0
5184157,2531,a,4,4
7594841,3667,b,3,4
7594841,3142,f,0,4
7594841,4331,w,0,0
1015901,3160,b,3,4
1015901,3171,a,4,4
5703215,2600,a,4,4
5703215,3610,b,3,4
5703215,3115,b,3,4
5147541,3142,w,0,0
5147541,3620,a,4,4
5147541,3310,a,4,4
8788863,3160,b,3,4
8788863,3171,c,2,4
8788863,3320,b,3,4
6990591,4331,w,0,0
6990591,3220,w,0,0
5380854,2600,b,3,4
5380854,3650,b,3,4
5380854,3140,a,4,4
2068478,3320,f,0,4
2068478,3171,a,4,4
2068478,3310,d,1,4
4197529,3220,a,4,4
4777828,3350,a,4,4
6403945,3620,b,3,4
9812447,3410,f,0,4
9812447,2531,b,3,4
5320724,3667,c,2,4
5320724,3220,a,4,4
5320724,2531,w,0,0
5363822,3171,a,4,4
5363822,3140,a,4,4
2681971,3115,a,4,4
6642376,3225,a,4,4
5422090,3140,a,4,4
6402404,3160,b,3,4
6402404,2531,a,4,4
6402404,4331,a,4,4
2451072,3160,a,4,4
2451072,3667,f,0,4
2075291,2590,a,4,4
8780730,3140,b,3,4
8780730,3142,f,0,4
2688149,3220,b,3,4
4548028,3225,b,3,4
4548028,3650,b,3,4
4548028,2820,a,4,4
2460633,3115,a,4,4
2460633,4331,a,4,4
4557620,3130,a,4,4
5060283,3225,w,0,0
5060283,3220,a,4,4
1850316,3320,f,0,4
1850316,3130,w,0,0
4379497,3667,a,4,4
4379497,3220,b,3,4
4379497,2590,a,4,4
4312766,3810,b,3,4
4312766,2531,a,4,4
4838144,3140,b,3,4
4838144,3350,d,1,4
3595083,3610,a,4,4
3595083,3667,a,4,4
5282920,3160,b,3,4
5282920,3130,a,4,4
5282920,3810,a,4,4
2472168,3650,a,4,4
8497850,2600,d,1,4
8497850,3310,a,4,4
6623351,3130,b,3,4
6623351,2820,b,3,4
6623351,3140,a,4,4
1881759,3610,a,4,4
1881759,3115,a,4,4
5842272,2531,f,0,4
5842272,3620,b,3,4
8364426,3130,b,3,4
6227818,3130,a,4,4
6227818,3350,a,4,4
1644129,3810,b,3,4
1644129,3115,b,3,4
1644129,2590,a,4,4
1953047,3810,b,3,4
1797815,4331,a,4,4
1797815,3230,b,3,4
1437468,2531,a,4,4
1437468,3350,b,3,4
2274224,3225,a,4,4
2274224,3220,c,2,4
2274224,3230,f,0,4
9451462,3225,a,4,4
9451462,3220,c,2,4
6481989,3160,a,4,4
6481989,2590,c,2,4
7864651,3650,a,4,4
7864651,3310,b,3,4
1544961,3650,a,4,4
1544961,3620,a,4,4
1544961,3410,a,4,4
1863793,2600,b,3,4
1863793,3320,w,0,0
8479049,3320,b,3,4
8479049,3810,w,0,0
8479049,4331,a,4,4
7539433,4331,a,4,4
7539433,3230,w,0,0
3830099,3225,b,3,4
4291483,3610,b,3,4
4291483,4331,a,4,4
4291483,3667,c,2,4
3335236,3225,a,4,4
3335236,3810,d,1,4
6716042,3225,d,1,4
6716042,3620,a,4,4
5146920,3410,b,3,4
7688364,3160,b,3,4
7688364,3115,a,4,4
5233223,3410,w,0,0
5233223,3610,a,4,4
5233223,3620,a,4,4
9994183,3140,a,4,4
7489206,3320,a,4,4
7489206,3115,a,4,4
2130550,3225,a,4,4
9593434,3610,a,4,4
9593434,3410,b,3,4
2573777,3620,f,0,4
8782205,3142,a,4,4
9995632,3220,b,3,4
9995632,2820,a,4,4
2361191,3225,a,4,4
5859118,2600,b,3,4
5859118,3620,a,4,4
9584447,3610,a,4,4
9584447,3140,d,1,4
2609478,2600,a,4,4
2609478,3171,a,4,4
2609478,3140,a,4,4
9178444,3667,b,3,4
9178444,3310,b,3,4
7923247,2600,w,0,0
7923247,3667,a,4,4
3426508,3620,a,4,4
3426508,3230,a,4,4
3426508,3140,w,0,0
8278444,3160,b,3,4
8278444,2820,a,4,4
4201392,3130,d,1,4
4201392,3171,f,0,4
4201392,2531,b,3,4
2717886,3610,w,0,0
2717886,4331,b,3,4
2717886,3310,a,4,4
9231816,3130,c,2,4
9231816,3620,a,4,4
2359572,3140,a,4,4
2359572,3142,b,3,4
7628141,3140,d,1,4
9276176,3320,b,3,4
9276176,3620,b,3,4
5889075,3810,f,0,4
5889075,3667,b,3,4
5889075,3142,a,4,4
3436599,3225,c,2,4
3436599,3410,w,0,0
3436599,3220,b,3,4
3106402,3160,d,1,4
3106402,3220,b,3,4
5472697,3610,a,4,4
5472697,3220,a,4,4
5472697,2820,b,3,4
7374039,3140,b,3,4
7374039,2820,b,3,4
7374039,3230,b,3,4
1106704,4331,w,0,0
1106245,3160,a,4,4
1106245,2531,a,4,4
9356661,3320,a,4,4
9356661,3171,a,4,4
6249079,3320,b,3,4
4169951,4331,a,4,4
4746616,3610,a,4,4
4746616,3810,b,3,4
7156293,3225,b,3,4
7156293,2531,f,0,4
5941074,3320,d,1,4
5941074,3410,f,0,4
7203812,3220,c,2,4
6019501,3225,d,1,4
6019501,2820,a,4,4
6019501,3310,a,4,4
1218109,3810,a,4,4
7523555,2820,b,3,4
7523555,2590,b,3,4
7523555,3350,b,3,4
1952624,4331,d,1,4
1952624,2531,b,3,4
9745276,3160,b,3,4
9745276,3115,b,3,4
2414216,3810,f,0,4
2414216,3620,c,2,4
4594227,3220,a,4,4
4594227,3620,w,0,0
4594227,3140,d,1,4
9561938,3610,a,4,4
9561938,3650,f,0,4
4785272,3160,d,1,4
4785272,2820,b,3,4
4785272,3140,a,4,4
5288443,2820,a,4,4
8636888,3650,b,3,4
8636888,3667,a,4,4
8003219,3810,a,4,4
8003219,2531,c,2,4
8003219,3130,b,3,4
2931679,3171,a,4,4
2931679,3350,a,4,4
8554385,3160,c,2,4
8554385,3810,b,3,4
8549496,3320,b,3,4
8549496,3115,b,3,4
8549496,3230,a,4,4
5971491,4331,f,0,4
5971491,3350,a,4,4
4312149,3171,b,3,4
4312149,4331,a,4,4
5627556,2820,b,3,4
4753017,3220,a,4,4
4753017,2590,a,4,4
9086041,2531,a,4,4
9086041,3230,b,3,4
4246631,3230,b,3,4
1615394,3140,a,4,4
7323377,4331,b,3,4
3514530,3160,b,3,4
3514530,3650,c,2,4
1961648,3320,b,3,4
1961648,3142,f,0,4
1961648,2590,b,3,4
6056123,3410,a,4,4
6056123,3115,b,3,4
6056123,3142,f,0,4
6267362,3230,b,3,4
6267362,3350,a,4,4
1347561,3225,a,4,4
1347561,3650,b,3,4
4150943,3410,c,2,4
4150943,3810,b,3,4
9267243,3310,b,3,4
9904330,3810,a,4,4
9904330,3650,a,4,4
9904330,3142,b,3,4
3212134,2600,c,2,4
3212134,3610,a,4,4
3212134,3650,b,3,4
9624309,3610,a,4,4
9624309,3115,c,2,4
9624309,3230,a,4,4
8802041,2600,a,4,4
8802041,2590,b,3,4
4721982,3160,b,3,4
4721982,3610,a,4,4
8860240,3225,a,4,4
8860240,4331,b,3,4
3331407,3225,b,3,4
3331407,3810,f,0,4
3675187,3225,d,1,4
3804258,3160,f,0,4
3804258,3130,d,1,4
5130033,3310,b,3,4
5130033,2590,a,4,4
7058365,3130,a,4,4
3797340,3115,b,3,4
3797340,3142,a,4,4
3797340,2531,a,4,4
9063423,3115,f,0,4
9063423,4331,a,4,4
8832146,3610,b,3,4
8832146,3620,b,3,4
1984756,3115,f,0,4
9510666,3650,a,4,4
9510666,3115,a,4,4
9510666,3142,b,3,4
8297271,2820,f,0,4
8297271,3230,a,4,4
8784285,3130,a,4,4
8784285,3230,d,1,4
7267445,3171,b,3,4
7198792,3130,a,4,4
3319831,3225,a,4,4
3319831,3115,a,4,4
7443278,3171,c,2,4
7443278,3220,a,4,4
5950252,2590,a,4,4
8295500,3650,f,0,4
8295500,3610,a,4,4
8295500,3810,b,3,4
8211629,2600,a,4,4
7128923,3667,b,3,4
4152146,2600,a,4,4
4152146,3230,a,4,4
1822841,3810,b,3,4
1822841,3220,a,4,4
7540671,3230,d,1,4
1921982,3667,a,4,4
1921982,2531,b,3,4
6825269,2600,b,3,4
8647153,3225,a,4,4
8647153,3171,a,4,4
8647153,3220,a,4,4
4797184,3650,a,4,4
3816103,3610,c,2,4
3816103,3130,b,3,4
3816103,3650,a,4,4
6642433,3410,a,4,4
6642433,3171,b,3,4
2066836,3410,d,1,4
2066836,2820,b,3,4
2066836,3140,a,4,4
5267988,3115,a,4,4
6030044,3610,b,3,4
6030044,3810,c,2,4
9279140,2820,c,2,4
9279140,3230,a,4,4
9279140,3140,a,4,4
8700230,3610,a,4,4
8700230,4331,a,4,4
8700230,3810,a,4,4
8933718,3130,b,3,4
8933718,3350,c,2,4
6298975,3220,a,4,4
6298975,2820,b,3,4
5093777,3225,a,4,4
5093777,3410,b,3,4
5093777,3142,b,3,4
9323389,2600,a,4,4
9323389,3650,a,4,4
4332478,3115,b,3,4
4332478,3667,b,3,4
2415477,2600,b,3,4
2415477,3225,w,0,0
2415477,2531,a,4,4
2520704,3130,a,4,4
2520704,3140,f,0,4
3033551,3225,b,3,4
3033551,3171,a,4,4
4745396,3610,f,0,4
4745396,3140,w,0,0
7482092,2531,a,4,4
7482092,4331,b,3,4
5166434,2600,f,0,4
5166434,3410,a,4,4
5959835,2531,f,0,4
5959835,4331,b,3,4
6080795,3160,d,1,4
6080795,3410,w,0,0
4200042,3130,c,2,4
2559908,3320,a,4,4
2559908,3810,a,4,4
5825833,3667,w,0,0
5825833,3142,d,1,4
1344514,3410,b,3,4
1344514,3220,d,1,4
9983275,3410,b,3,4
9983275,3810,a,4,4
3461368,3610,d,1,4
3461368,3350,b,3,4
2099494,3130,a,4,4
2099494,3230,a,4,4
6556870,3810,c,2,4
6556870,3171,b,3,4
6556870,3667,b,3,4
9766510,3160,a,4,4
9766510,3220,d,1,4
9766510,3310,b,3,4
8376440,3171,c,2,4
8376440,2820,w,0,0
5648981,3130,a,4,4
5648981,2820,b,3,4
4911245,3410,a,4,4
4911245,3140,a,4,4
8991343,3810,c,2,4
8422895,3650,a,4,4
8422895,3310,a,4,4
5867027,3225,f,0,4
5867027,3620,w,0,0
5867027,3230,b,3,4
3986383,2600,c,2,4
4256879,4331,b,3,4
4256879,3620,a,4,4
7568753,3142,c,2,4
1129796,3160,c,2,4
1129796,3810,a,4,4
1129796,3130,b,3,4
8578316,3610,a,4,4
8578316,3620,a,4,4
8578316,3142,a,4,4
7749515,3225,b,3,4
7749515,3410,b,3,4
5625499,3610,c,2,4
5625499,3410,a,4,4
5625499,3310,a,4,4
2093682,3320,w,0,0
2093682,2820,a,4,4
9430085,3160,c,2,4
9430085,3115,b,3,4
8294536,3620,a,4,4
8294536,3230,b,3,4
8889819,2600,a,4,4
8889819,3171,a,4,4
8169026,3810,a,4,4
9210195,3320,b,3,4
9210195,3115,a,4,4
5709972,3610,a,4,4
5709972,3310,a,4,4
4430516,3610,w,0,0
4430516,3142,b,3,4
3173903,3350,f,0,4
3528815,3171,b,3,4
3528815,3115,f,0,4
3528815,3620,a,4,4
8402561,3225,f,0,4
8402561,3230,a,4,4
9611743,3320,w,0,0
9611743,3115,d,1,4
9611743,3230,a,4,4
5954835,2531,f,0,4
5954835,3140,a,4,4
5954835,3350,d,1,4
8420374,3160,d,1,4
8420374,2820,c,2,4
6594041,3130,a,4,4
6594041,3230,b,3,4
8864381,3650,c,2,4
8864381,3230,a,4,4
8864381,3310,a,4,4
9193269,3130,b,3,4
9193269,3140,f,0,4
1177208,2600,a,4,4
1177208,3310,b,3,4
5913695,3230,a,4,4
5913695,4331,d,1,4
5913695,3310,a,4,4
2902638,3620,a,4,4
5609982,3171,b,3,4
9473037,3667,a,4,4
9473037,2820,a,4,4
2357864,2531,a,4,4
3509792,4331,d,1,4
3509792,2590,b,3,4
4973087,3160,w,0,0
4973087,3610,a,4,4
5204429,3160,b,3,4
5204429,3650,w,0,0
5204429,2820,b,3,4
9529025,3810,c,2,4
9529025,2531,f,0,4
9529025,2590,b,3,4
4029221,3620,c,2,4
1538582,3130,a,4,4
1538582,3220,b,3,4
1538582,3810,a,4,4
3541059,3667,a,4,4
3541059,2590,c,2,4
7990414,3142,a,4,4
7355458,3160,a,4,4
7355458,3225,a,4,4
8455472,2531,b,3,4
8455472,2590,a,4,4
7624676,2820,c,2,4
7624676,3142,b,3,4
7080762,2600,b,3,4
7080762,3610,a,4,4
3001761,4331,b,3,4
3001761,3350,b,3,4
7808748,2600,c,2,4
7808748,2590,b,3,4
2840545,3610,f,0,4
2840545,3220,c,2,4
2404951,2531,b,3,4
2404951,3142,b,3,4
5594273,3171,d,1,4
5594273,3620,d,1,4
6055803,2531,a,4,4
6055803,3620,c,2,4
6055803,2590,w,0,0
1284951,3225,b,3,4
1284951,2531,a,4,4
7352348,3171,b,3,4
7352348,3667,w,0,0
2736273,3171,b,3,4
2736273,3620,a,4,4
7064041,3410,a,4,4
7064041,3620,b,3,4
7064041,3230,w,0,0
9727489,3225,b,3,4
9727489,3620,b,3,4
4730188,3410,b,3,4
4730188,2820,d,1,4
8485972,3171,a,4,4
1146311,3610,a,4,4
1146311,3140,a,4,4
8119403,3650,d,1,4
8119403,3667,c,2,4
8119403,3350,b,3,4
2334159,3650,c,2,4
2334159,3115,a,4,4
6260547,3410,f,0,4
6260547,2820,b,3,4
6260547,3310,b,3,4
2075201,3160,a,4,4
2075201,3650,a,4,4
2075201,3667,f,0,4
3934148,3130,d,1,4
3934148,3620,a,4,4
3934148,3230,b,3,4
4488220,3650,a,4,4
4488220,3620,a,4,4
4488220,2820,b,3,4
3836296,3225,b,3,4
5933572,3140,a,4,4
5933572,3350,a,4,4
4831484,3650,f,0,4
8813142,3810,c,2,4
8813142,3142,a,4,4
6752022,3225,b,3,4
1937419,3115,d,1,4
1937419,4331,b,3,4
9374060,3650,a,4,4
9374060,3220,b,3,4
9374060,3310,a,4,4
4428595,3320,a,4,4
4428595,3667,d,1,4
3558345,2590,a,4,4
8117204,4331,a,4,4
8117204,3350,w,0,0
8117204,2531,w,0,0
5735796,2600,c,2,4
5735796,3667,a,4,4
3765188,3160,a,4,4
3765188,3810,b,3,4
3765188,3610,b,3,4
3790077,3620,a,4,4
1824962,3130,a,4,4
1824962,3115,f,0,4
4930909,3115,f,0,4
4930909,3620,c,2,4
4029719,3610,c,2,4
4029719,3171,c,2,4
4029719,3350,a,4,4
5403202,3225,b,3,4
5403202,3140,b,3,4
4234075,2600,a,4,4
4401260,3320,a,4,4
4401260,3667,b,3,4
9786090,2600,b,3,4
9786090,3667,a,4,4
9786090,3142,b,3,4
7349359,3225,w,0,0
7349359,3650,a,4,4
7349359,3171,a,4,4
1058891,3610,a,4,4
1058891,4331,a,4,4
3304601,3225,b,3,4
3304601,3220,b,3,4
3304601,3140,a,4,4
4903885,3320,a,4,4
4903885,3810,a,4,4
7489652,3320,b,3,4
7489652,3310,a,4,4
3201900,3320,c,2,4
3201900,2590,b,3,4
9670997,3142,a,4,4
9670997,2531,a,4,4
9670997,3310,a,4,4
1334205,2820,w,0,0
1334205,3230,a,4,4
1191185,2820,b,3,4
1191185,3310,a,4,4
1191185,3140,a,4,4
3005735,3667,b,3,4
3005735,3350,a,4,4
5977042,3320,a,4,4
5977042,4331,c,2,4
1308743,3320,d,1,4
1308743,3667,a,4,4
8776232,3160,d,1,4
8776232,3140,a,4,4
7337741,3220,a,4,4
8591058,3225,f,0,4
8591058,3620,c,2,4
7394098,3115,a,4,4
7394098,3620,a,4,4
5162033,3320,a,4,4
5162033,3350,a,4,4
1438008,3115,b,3,4
1438008,3142,b,3,4
2155099,3810,c,2,4
2155099,3310,b,3,4
2155099,3142,a,4,4
1932759,3160,c,2,4
1932759,3171,f,0,4
4912478,3220,a,4,4
5239597,3810,a,4,4
5239597,2531,a,4,4
6799063,3142,b,3,4
6283185,3410,c,2,4
6283185,3142,a,4,4
1017481,3160,b,3,4
1017481,3620,c,2,4
6345509,3160,b,3,4
6982180,2531,a,4,4
6982180,3220,a,4,4
