id,course,grade,points_earned,max_points
2678484,1050,b,3,3
2678484,1590,a,4,3
7383506,1215,d,1,3
7383506,1530,b,3,3
7383506,1170,a,4,3
8621768,1400,a,4,3
8621768,1600,a,4,3
8463161,1580,w,0,0
8463161,1597,b,3,3
1739486,1002,b,3,3
1739486,1003,a,4,3
8452984,1050,a,4,3
8452984,1115,w,0,0
8452984,1170,b,3,3
7035752,1002,a,4,3
7035752,1580,a,4,3
8179439,1400,c,2,3
8179439,1115,b,3,3
8179439,1590,b,3,3
1190341,1002,b,3,3
1190341,1003,d,1,3
8416967,1001,a,4,3
8416967,1050,b,3,3
9835437,1001,b,3,3
9835437,1050,a,4,3
3446132,1001,c,2,3
3446132,1002,w,0,0
3446132,1215,b,3,3
7811702,1600,b,3,3
7811702,1002,a,4,3
6904743,1530,b,3,3
6904743,1003,a,4,3
3600317,1003,a,4,3
3600317,1215,c,2,3
4447032,1600,f,0,3
4447032,1050,d,1,3
4447032,1215,a,4,3
3555999,1600,d,1,3
3555999,1001,a,4,3
9494873,1003,a,4,3
9494873,1580,b,3,3
8406576,1600,b,3,3
8406576,1050,f,0,3
8406576,1590,w,0,0
6042176,1600,a,4,3
6042176,1050,a,4,3
8960454,1001,b,3,3
8960454,1002,a,4,3
8960454,1597,a,4,3
8974402,1170,a,4,3
8974402,1580,b,3,3
3442538,1600,b,3,3
3442538,1003,b,3,3
1270178,1001,b,3,3
1270178,1530,a,4,3
5126631,1530,d,1,3
5126631,1115,w,0,0
3759364,1170,a,4,3
3759364,1115,a,4,3
3759364,1215,b,3,3
2298001,1530,b,3,3
2298001,1050,d,1,3
2298001,1597,f,0,3
1297598,1600,w,0,0
1297598,1050,b,3,3
9939221,1170,a,4,3
9939221,1597,b,3,3
7670762,1002,a,4,3
7670762,1590,a,4,3
8841131,1600,a,4,3
8841131,1580,a,4,3
7838867,1400,f,0,3
7838867,1003,b,3,3
2680945,1170,a,4,3
2680945,1580,a,4,3
1837150,1400,a,4,3
1837150,1002,b,3,3
1837150,1580,a,4,3
3605830,1580,b,3,3
3605830,1590,a,4,3
8954058,1001,a,4,3
8954058,1002,a,4,3
2207639,1400,b,3,3
2207639,1001,f,0,3
2207639,1003,c,2,3
6915519,1400,c,2,3
6915519,1002,b,3,3
6915519,1580,c,2,3
7119330,1400,a,4,3
7119330,1215,b,3,3
1329591,1600,b,3,3
1329591,1002,a,4,3
8854136,1050,a,4,3
8854136,1003,a,4,3
8854136,1580,d,1,3
3292348,1003,a,4,3
3292348,1597,a,4,3
4828934,1597,b,3,3
4828934,1215,a,4,3
8121331,1580,a,4,3
8121331,1597,a,4,3
9282994,1600,b,3,3
9282994,1115,a,4,3
9282994,1215,a,4,3
1731969,1400,f,0,3
1731969,1003,a,4,3
1731969,1580,a,4,3
6705283,1050,b,3,3
6705283,1115,a,4,3
9432884,1002,a,4,3
9432884,1597,a,4,3
9432884,1215,a,4,3
8441203,1170,c,2,3
8441203,1003,b,3,3
8124289,1400,f,0,3
8124289,1115,c,2,3
8124289,1003,b,3,3
6185763,1003,a,4,3
6185763,1215,a,4,3
9763243,1400,a,4,3
9763243,1002,a,4,3
9763243,1115,b,3,3
7393614,1170,d,1,3
7393614,1003,b,3,3
5732666,1400,a,4,3
5732666,1597,a,4,3
6730376,1600,a,4,3
6730376,1590,a,4,3
4436208,1600,c,2,3
4436208,1001,a,4,3
7078702,1600,b,3,3
7078702,1115,b,3,3
5354715,1050,b,3,3
5354715,1003,b,3,3
5354715,1580,b,3,3
5554120,1600,b,3,3
5554120,1597,w,0,0
6940518,1600,a,4,3
6940518,1001,f,0,3
6940518,1580,b,3,3
8492220,1001,w,0,0
8492220,1580,a,4,3
6641751,1530,f,0,3
6641751,1002,a,4,3
6641751,1597,a,4,3
7380830,1530,b,3,3
7380830,1580,d,1,3
8539894,1003,a,4,3
8539894,1580,d,1,3
4904852,1590,b,3,3
4904852,1215,a,4,3
4814246,1001,a,4,3
4814246,1170,a,4,3
4814246,1003,a,4,3
4755324,1001,b,3,3
4755324,1530,b,3,3
4755324,1002,b,3,3
3370477,1400,a,4,3
3370477,1115,a,4,3
3370477,1215,b,3,3
3443499,1115,f,0,3
3443499,1580,f,0,3
3537067,1050,w,0,0
3537067,1115,c,2,3
2668119,1530,a,4,3
2668119,1002,a,4,3
2668119,1215,a,4,3
2106032,1002,w,0,0
2106032,1580,w,0,0
5060866,1001,b,3,3
5060866,1215,b,3,3
4129610,1001,b,3,3
4129610,1580,b,3,3
4129610,1215,f,0,3
7737799,1170,a,4,3
7737799,1115,b,3,3
7737799,1597,b,3,3
8052141,1600,a,4,3
8052141,1001,w,0,0
8052141,1050,f,0,3
9178569,1400,b,3,3
9178569,1530,a,4,3
2386128,1001,a,4,3
2386128,1170,c,2,3
2386128,1530,b,3,3
7307331,1002,a,4,3
7307331,1580,a,4,3
7307331,1590,b,3,3
7647273,1400,f,0,3
7647273,1170,a,4,3
7647273,1050,a,4,3
4529160,1115,a,4,3
4529160,1215,b,3,3
9272739,1400,w,0,0
9272739,1530,b,3,3
9272739,1597,w,0,0
9400750,1400,b,3,3
9400750,1215,b,3,3
1527536,1170,a,4,3
1527536,1115,d,1,3
1527536,1003,a,4,3
1505313,1115,a,4,3
1505313,1590,w,0,0
3142459,1002,f,0,3
3142459,1115,a,4,3
6192030,1170,c,2,3
6192030,1580,w,0,0
1234706,1115,d,1,3
1234706,1597,a,4,3
9657004,1530,f,0,3
9657004,1580,b,3,3
9657004,1597,c,2,3
7095861,1600,b,3,3
7095861,1580,a,4,3
7095861,1215,c,2,3
4955020,1002,a,4,3
4955020,1530,f,0,3
4955020,1597,c,2,3
9139062,1580,d,1,3
9139062,1215,a,4,3
5883623,1600,b,3,3
5883623,1115,a,4,3
5883623,1590,a,4,3
2469246,1400,b,3,3
2469246,1001,b,3,3
2469246,1215,a,4,3
8363589,1400,a,4,3
8363589,1002,f,0,3
8363589,1580,a,4,3
3273417,1600,w,0,0
3273417,1050,a,4,3
3852517,1400,a,4,3
3852517,1001,d,1,3
7871397,1580,a,4,3
7871397,1590,b,3,3
7871397,1215,a,4,3
8457984,1170,a,4,3
8457984,1590,b,3,3
6721357,1050,d,1,3
6721357,1590,f,0,3
6721357,1215,f,0,3
7668005,1400,b,3,3
7668005,1001,b,3,3
7668005,1597,a,4,3
9062024,1600,a,4,3
9062024,1003,a,4,3
9062024,1597,a,4,3
1602747,1530,c,2,3
1602747,1050,d,1,3
1602747,1597,w,0,0
3755226,1400,a,4,3
3755226,1115,a,4,3
7267496,1001,a,4,3
7267496,1002,a,4,3
7267496,1530,a,4,3
3926663,1600,a,4,3
3926663,1115,a,4,3
3926663,1215,w,0,0
7713024,1600,b,3,3
7713024,1001,a,4,3
3544614,1597,a,4,3
3544614,1590,a,4,3
4472718,1600,a,4,3
4472718,1590,a,4,3
4472718,1215,b,3,3
1263404,1530,a,4,3
1263404,1003,b,3,3
1263404,1170,a,4,3
8325551,1001,a,4,3
8325551,1530,a,4,3
8325551,1580,a,4,3
9354199,1600,a,4,3
9354199,1115,a,4,3
9354199,1003,a,4,3
3680812,1400,a,4,3
3680812,1002,a,4,3
3680812,1580,a,4,3
3207529,1170,a,4,3
3207529,1115,b,3,3
6766018,1001,a,4,3
6766018,1002,f,0,3
9024300,1050,b,3,3
9024300,1003,w,0,0
9024300,1590,b,3,3
2891900,1001,d,1,3
2891900,1170,b,3,3
2891900,1590,a,4,3
1115483,1530,b,3,3
1115483,1115,a,4,3
7362238,1170,f,0,3
7362238,1590,a,4,3
7678806,1600,b,3,3
7678806,1050,a,4,3
7678806,1115,b,3,3
6482359,1600,c,2,3
6482359,1580,a,4,3
7761583,1002,a,4,3
7761583,1050,b,3,3
5876195,1600,w,0,0
5876195,1590,a,4,3
8450447,1001,f,0,3
8450447,1050,b,3,3
8450447,1590,b,3,3
6936402,1115,b,3,3
6936402,1597,b,3,3
6936402,1215,b,3,3
9225250,1400,b,3,3
9225250,1597,b,3,3
3584668,1580,b,3,3
3584668,1597,b,3,3
4356601,1001,a,4,3
4356601,1597,w,0,0
8652895,1170,d,1,3
8652895,1115,a,4,3
8652895,1597,a,4,3
6772215,1050,b,3,3
6772215,1580,b,3,3
1406859,1002,c,2,3
1406859,1050,d,1,3
1406859,1215,a,4,3
6398913,1400,b,3,3
6398913,1001,a,4,3
6276752,1600,a,4,3
6276752,1590,d,1,3
1922319,1400,w,0,0
1922319,1002,d,1,3
7525243,1530,a,4,3
7525243,1003,w,0,0
7525243,1590,a,4,3
1371517,1600,c,2,3
1371517,1001,b,3,3
1371517,1580,a,4,3
4381198,1400,b,3,3
4381198,1170,a,4,3
4381198,1002,a,4,3
2950347,1002,c,2,3
2950347,1115,a,4,3
2950347,1170,a,4,3
5950985,1003,a,4,3
5950985,1590,a,4,3
3260499,1170,a,4,3
3260499,1215,b,3,3
3252006,1597,b,3,3
3252006,1215,a,4,3
2423417,1600,w,0,0
2423417,1002,b,3,3
2182653,1600,w,0,0
2182653,1050,a,4,3
9817816,1530,b,3,3
9817816,1580,a,4,3
9817816,1597,b,3,3
4958469,1170,a,4,3
4958469,1590,b,3,3
8584823,1400,b,3,3
8584823,1002,a,4,3
8584823,1170,a,4,3
3438733,1400,a,4,3
3438733,1050,f,0,3
3438733,1003,b,3,3
1287073,1001,a,4,3
1287073,1597,b,3,3
5184157,1050,b,3,3
5184157,1530,b,3,3
7594841,1400,w,0,0
7594841,1002,d,1,3
1015901,1597,a,4,3
1015901,1215,a,4,3
5703215,1600,f,0,3
5703215,1530,b,3,3
5703215,1590,a,4,3
5147541,1600,a,4,3
5147541,1400,f,0,3
8788863,1001,a,4,3
8788863,1050,b,3,3
8788863,1597,a,4,3
6990591,1600,c,2,3
6990591,1002,a,4,3
6990591,1215,b,3,3
5380854,1400,a,4,3
5380854,1050,a,4,3
5380854,1002,a,4,3
2068478,1050,a,4,3
2068478,1590,b,3,3
2068478,1170,f,0,3
4197529,1001,f,0,3
4197529,1003,b,3,3
4777828,1600,a,4,3
4777828,1530,a,4,3
4777828,1400,a,4,3
6403945,1600,a,4,3
6403945,1001,c,2,3
6403945,1003,a,4,3
9812447,1400,w,0,0
9812447,1170,w,0,0
5320724,1001,d,1,3
5320724,1597,b,3,3
5363822,1600,a,4,3
5363822,1002,a,4,3
5363822,1115,b,3,3
2681971,1003,b,3,3
2681971,1580,b,3,3
2681971,1215,b,3,3
6642376,1600,d,1,3
6642376,1001,f,0,3
6642376,1530,a,4,3
5422090,1600,d,1,3
5422090,1530,d,1,3
5422090,1115,b,3,3
6402404,1600,a,4,3
6402404,1050,b,3,3
6402404,1115,w,0,0
2451072,1170,a,4,3
2451072,1050,b,3,3
2451072,1215,a,4,3
2075291,1001,d,1,3
2075291,1170,b,3,3
8780730,1002,b,3,3
8780730,1590,a,4,3
2688149,1600,b,3,3
2688149,1050,a,4,3
2688149,1003,d,1,3
4548028,1400,f,0,3
4548028,1001,f,0,3
4548028,1590,a,4,3
2460633,1597,c,2,3
2460633,1590,f,0,3
4557620,1170,f,0,3
4557620,1530,a,4,3
5060283,1170,d,1,3
5060283,1215,b,3,3
1850316,1400,b,3,3
1850316,1050,a,4,3
4379497,1400,a,4,3
4379497,1580,w,0,0
4312766,1530,w,0,0
4312766,1580,f,0,3
4838144,1600,c,2,3
4838144,1001,a,4,3
3595083,1400,b,3,3
3595083,1215,a,4,3
5282920,1170,d,1,3
5282920,1530,a,4,3
5282920,1580,a,4,3
2472168,1050,b,3,3
2472168,1003,b,3,3
8497850,1170,a,4,3
8497850,1580,a,4,3
8497850,1597,a,4,3
6623351,1001,a,4,3
6623351,1050,b,3,3
6623351,1002,b,3,3
1881759,1001,a,4,3
1881759,1050,w,0,0
1881759,1580,a,4,3
5842272,1002,d,1,3
5842272,1215,f,0,3
8364426,1400,a,4,3
8364426,1530,b,3,3
8364426,1597,c,2,3
6227818,1400,a,4,3
6227818,1115,d,1,3
1644129,1530,a,4,3
1644129,1597,d,1,3
1953047,1530,b,3,3
1953047,1003,a,4,3
1797815,1001,w,0,0
1797815,1530,a,4,3
1437468,1400,a,4,3
1437468,1530,a,4,3
1437468,1597,b,3,3
2274224,1001,a,4,3
2274224,1597,a,4,3
2274224,1590,a,4,3
9451462,1050,b,3,3
9451462,1115,a,4,3
6481989,1600,b,3,3
6481989,1002,a,4,3
6481989,1530,d,1,3
7864651,1530,a,4,3
7864651,1050,a,4,3
7864651,1590,d,1,3
1544961,1580,b,3,3
1544961,1597,d,1,3
1863793,1115,a,4,3
1863793,1590,a,4,3
8479049,1002,a,4,3
8479049,1050,a,4,3
7539433,1050,f,0,3
7539433,1115,b,3,3
7539433,1215,a,4,3
3830099,1050,w,0,0
3830099,1115,d,1,3
3830099,1590,a,4,3
2451162,1050,w,0,0
2451162,1215,d,1,3
4291483,1600,b,3,3
4291483,1001,a,4,3
4291483,1115,a,4,3
3335236,1590,d,1,3
3335236,1215,a,4,3
6716042,1530,b,3,3
6716042,1115,b,3,3
6716042,1003,f,0,3
5146920,1600,b,3,3
5146920,1050,b,3,3
5146920,1580,d,1,3
7688364,1600,b,3,3
7688364,1003,w,0,0
5233223,1002,b,3,3
5233223,1215,d,1,3
9994183,1600,w,0,0
9994183,1050,a,4,3
9994183,1170,a,4,3
7489206,1597,b,3,3
7489206,1590,a,4,3
5565579,1170,d,1,3
5565579,1003,a,4,3
2130550,1001,c,2,3
2130550,1530,f,0,3
9593434,1400,b,3,3
9593434,1002,b,3,3
2573777,1600,b,3,3
2573777,1050,w,0,0
8782205,1001,b,3,3
8782205,1170,a,4,3
9995632,1003,d,1,3
9995632,1580,b,3,3
9995632,1215,a,4,3
2361191,1115,b,3,3
2361191,1590,f,0,3
5859118,1600,a,4,3
5859118,1170,a,4,3
5859118,1400,b,3,3
9584447,1001,a,4,3
9584447,1050,a,4,3
9584447,1580,a,4,3
2609478,1002,a,4,3
2609478,1597,a,4,3
2609478,1215,a,4,3
9178444,1115,a,4,3
9178444,1215,a,4,3
7923247,1400,a,4,3
7923247,1050,f,0,3
7923247,1590,b,3,3
3426508,1600,d,1,3
3426508,1001,a,4,3
8278444,1002,b,3,3
8278444,1003,a,4,3
8278444,1530,b,3,3
4201392,1115,w,0,0
4201392,1597,a,4,3
2717886,1050,a,4,3
2717886,1590,w,0,0
2717886,1215,b,3,3
9231816,1530,w,0,0
9231816,1580,b,3,3
9231816,1215,a,4,3
2359572,1400,b,3,3
2359572,1215,b,3,3
7628141,1001,b,3,3
7628141,1170,b,3,3
9276176,1115,a,4,3
9276176,1597,a,4,3
5889075,1597,a,4,3
5889075,1590,b,3,3
3436599,1002,a,4,3
3436599,1115,b,3,3
3106402,1600,a,4,3
3106402,1215,w,0,0
5472697,1600,f,0,3
5472697,1170,a,4,3
5472697,1580,b,3,3
7374039,1600,a,4,3
7374039,1001,a,4,3
7374039,1050,c,2,3
1106704,1400,a,4,3
1106704,1050,a,4,3
1106245,1001,a,4,3
1106245,1580,w,0,0
9356661,1400,a,4,3
9356661,1597,a,4,3
9356661,1215,a,4,3
6249079,1400,b,3,3
6249079,1170,f,0,3
6249079,1590,d,1,3
4169951,1530,b,3,3
4169951,1597,a,4,3
4746616,1400,b,3,3
4746616,1580,a,4,3
4746616,1215,a,4,3
7156293,1600,a,4,3
7156293,1170,a,4,3
5941074,1002,a,4,3
5941074,1597,a,4,3
7203812,1001,w,0,0
7203812,1002,a,4,3
7203812,1590,f,0,3
6019501,1600,b,3,3
6019501,1530,a,4,3
6019501,1003,w,0,0
1218109,1600,f,0,3
1218109,1115,a,4,3
7523555,1600,b,3,3
7523555,1050,a,4,3
7523555,1590,b,3,3
1952624,1002,a,4,3
1952624,1003,d,1,3
1952624,1597,c,2,3
9745276,1400,a,4,3
9745276,1003,a,4,3
9745276,1580,b,3,3
2414216,1600,b,3,3
2414216,1530,a,4,3
2414216,1215,a,4,3
4594227,1400,b,3,3
4594227,1530,b,3,3
4594227,1170,b,3,3
9561938,1400,a,4,3
9561938,1002,a,4,3
4785272,1400,f,0,3
4785272,1002,a,4,3
5288443,1170,b,3,3
5288443,1002,w,0,0
8636888,1050,b,3,3
8636888,1115,d,1,3
8636888,1580,a,4,3
8003219,1115,a,4,3
8003219,1215,a,4,3
2931679,1003,f,0,3
2931679,1215,a,4,3
8554385,1003,b,3,3
8554385,1215,b,3,3
8549496,1580,c,2,3
8549496,1597,a,4,3
5971491,1597,a,4,3
5971491,1590,a,4,3
4312149,1530,c,2,3
4312149,1597,a,4,3
5627556,1050,f,0,3
5627556,1115,b,3,3
5627556,1215,a,4,3
4753017,1400,b,3,3
4753017,1001,a,4,3
4753017,1115,f,0,3
9086041,1001,a,4,3
9086041,1003,f,0,3
9086041,1215,a,4,3
4246631,1115,b,3,3
4246631,1580,b,3,3
4246631,1215,a,4,3
1615394,1002,a,4,3
1615394,1580,a,4,3
7323377,1600,b,3,3
7323377,1003,a,4,3
7323377,1215,a,4,3
3514530,1530,d,1,3
3514530,1170,a,4,3
3514530,1215,d,1,3
1961648,1001,a,4,3
1961648,1530,d,1,3
1961648,1590,b,3,3
6056123,1600,a,4,3
6056123,1215,a,4,3
6267362,1170,f,0,3
6267362,1115,c,2,3
1347561,1400,b,3,3
1347561,1170,b,3,3
1347561,1590,b,3,3
4150943,1600,d,1,3
4150943,1001,b,3,3
9267243,1115,a,4,3
9267243,1590,a,4,3
9904330,1001,a,4,3
9904330,1530,f,0,3
3212134,1400,a,4,3
3212134,1050,b,3,3
3212134,1590,a,4,3
9624309,1600,w,0,0
9624309,1050,a,4,3
8802041,1170,b,3,3
8802041,1003,f,0,3
8802041,1215,b,3,3
4721982,1050,f,0,3
4721982,1597,b,3,3
8860240,1530,a,4,3
8860240,1115,b,3,3
8860240,1580,f,0,3
3331407,1530,b,3,3
3331407,1580,f,0,3
3675187,1600,w,0,0
3675187,1115,a,4,3
3675187,1597,f,0,3
3804258,1400,b,3,3
3804258,1590,a,4,3
5130033,1600,b,3,3
5130033,1002,a,4,3
7058365,1170,b,3,3
7058365,1003,w,0,0
7058365,1590,c,2,3
3797340,1600,c,2,3
3797340,1001,d,1,3
3797340,1003,f,0,3
9063423,1530,b,3,3
9063423,1580,a,4,3
9063423,1170,w,0,0
8832146,1400,d,1,3
8832146,1597,a,4,3
1984756,1170,a,4,3
1984756,1002,f,0,3
1984756,1003,a,4,3
9510666,1001,a,4,3
9510666,1002,a,4,3
8297271,1530,a,4,3
8297271,1597,c,2,3
8784285,1170,b,3,3
8784285,1580,a,4,3
7267445,1580,w,0,0
7267445,1590,b,3,3
7267445,1215,b,3,3
7198792,1530,d,1,3
7198792,1115,b,3,3
7198792,1580,a,4,3
3319831,1001,b,3,3
3319831,1580,b,3,3
7443278,1170,a,4,3
7443278,1597,f,0,3
5950252,1002,a,4,3
5950252,1050,a,4,3
8295500,1050,a,4,3
8295500,1003,a,4,3
8211629,1400,a,4,3
8211629,1001,a,4,3
8211629,1003,w,0,0
7128923,1600,c,2,3
7128923,1215,b,3,3
4152146,1001,a,4,3
4152146,1170,a,4,3
1822841,1002,a,4,3
1822841,1215,a,4,3
7540671,1400,a,4,3
7540671,1215,b,3,3
1921982,1600,a,4,3
1921982,1170,b,3,3
1921982,1597,b,3,3
6825269,1600,a,4,3
6825269,1170,w,0,0
8647153,1050,b,3,3
8647153,1115,a,4,3
8647153,1590,w,0,0
4797184,1600,b,3,3
4797184,1002,a,4,3
4797184,1115,c,2,3
3816103,1600,b,3,3
3816103,1597,a,4,3
3816103,1590,a,4,3
6262917,1400,b,3,3
6262917,1170,a,4,3
6262917,1580,b,3,3
6642433,1600,b,3,3
6642433,1002,b,3,3
6642433,1215,c,2,3
2066836,1001,a,4,3
2066836,1170,b,3,3
2066836,1115,a,4,3
5267988,1600,d,1,3
5267988,1597,d,1,3
6030044,1050,d,1,3
6030044,1530,a,4,3
9279140,1001,b,3,3
9279140,1580,c,2,3
8700230,1002,a,4,3
8700230,1050,a,4,3
8933718,1002,a,4,3
8933718,1115,c,2,3
8933718,1170,f,0,3
6298975,1400,f,0,3
6298975,1170,a,4,3
5093777,1050,b,3,3
5093777,1170,b,3,3
9323389,1001,a,4,3
9323389,1530,f,0,3
9323389,1002,a,4,3
4332478,1600,b,3,3
4332478,1400,a,4,3
2415477,1600,d,1,3
2415477,1001,b,3,3
2415477,1590,a,4,3
2520704,1530,b,3,3
2520704,1050,f,0,3
3033551,1002,d,1,3
3033551,1115,b,3,3
3033551,1580,w,0,0
4745396,1530,f,0,3
4745396,1050,b,3,3
7482092,1580,b,3,3
7482092,1597,a,4,3
5166434,1600,c,2,3
5166434,1001,b,3,3
5166434,1580,a,4,3
5959835,1003,w,0,0
5959835,1597,b,3,3
6080795,1002,d,1,3
6080795,1590,d,1,3
6080795,1215,a,4,3
4200042,1170,f,0,3
4200042,1597,a,4,3
2559908,1600,a,4,3
2559908,1530,c,2,3
2559908,1580,b,3,3
5825833,1600,a,4,3
5825833,1001,c,2,3
1344514,1001,a,4,3
1344514,1115,a,4,3
1344514,1215,a,4,3
9983275,1002,b,3,3
9983275,1115,b,3,3
9983275,1590,d,1,3
3461368,1580,b,3,3
3461368,1597,w,0,0
3461368,1590,c,2,3
2099494,1600,c,2,3
2099494,1050,a,4,3
2099494,1003,a,4,3
6556870,1050,d,1,3
6556870,1003,b,3,3
6556870,1590,c,2,3
9766510,1400,a,4,3
9766510,1050,f,0,3
8376440,1530,a,4,3
8376440,1590,a,4,3
8376440,1170,a,4,3
5648981,1001,a,4,3
5648981,1002,d,1,3
4911245,1170,b,3,3
4911245,1215,a,4,3
8991343,1400,w,0,0
8991343,1530,a,4,3
8991343,1003,a,4,3
8422895,1002,w,0,0
8422895,1530,w,0,0
8422895,1215,f,0,3
5867027,1050,b,3,3
5867027,1530,f,0,3
3986383,1002,a,4,3
3986383,1590,b,3,3
4256879,1400,w,0,0
4256879,1170,a,4,3
4256879,1003,b,3,3
7568753,1170,a,4,3
7568753,1003,b,3,3
7568753,1115,a,4,3
1129796,1001,a,4,3
1129796,1003,a,4,3
8578316,1050,b,3,3
8578316,1115,b,3,3
8578316,1590,a,4,3
7749515,1530,b,3,3
7749515,1002,b,3,3
7749515,1115,d,1,3
5625499,1001,b,3,3
5625499,1530,a,4,3
2093682,1600,c,2,3
2093682,1530,a,4,3
2093682,1590,a,4,3
9430085,1530,a,4,3
9430085,1002,c,2,3
9430085,1215,a,4,3
8294536,1600,a,4,3
8294536,1215,a,4,3
8889819,1400,a,4,3
8889819,1580,a,4,3
8169026,1001,b,3,3
8169026,1215,d,1,3
9210195,1530,a,4,3
9210195,1003,a,4,3
9210195,1215,a,4,3
5709972,1050,w,0,0
5709972,1003,w,0,0
5709972,1530,d,1,3
4430516,1400,b,3,3
4430516,1003,a,4,3
3173903,1400,a,4,3
3173903,1003,w,0,0
3173903,1597,a,4,3
3528815,1002,b,3,3
3528815,1530,c,2,3
3528815,1215,a,4,3
8402561,1400,c,2,3
8402561,1115,c,2,3
8402561,1215,f,0,3
9611743,1600,w,0,0
9611743,1170,b,3,3
9611743,1215,b,3,3
5954835,1001,d,1,3
5954835,1530,a,4,3
5954835,1580,a,4,3
8420374,1001,b,3,3
8420374,1530,b,3,3
8420374,1590,a,4,3
6594041,1600,a,4,3
6594041,1215,a,4,3
8864381,1001,c,2,3
8864381,1050,f,0,3
8864381,1597,w,0,0
9193269,1400,a,4,3
9193269,1530,d,1,3
1177208,1002,a,4,3
1177208,1115,a,4,3
1177208,1003,b,3,3
5913695,1002,d,1,3
5913695,1597,w,0,0
5913695,1170,a,4,3
2902638,1600,b,3,3
2902638,1002,b,3,3
2902638,1590,b,3,3
5609982,1600,c,2,3
5609982,1170,f,0,3
5609982,1597,b,3,3
9473037,1001,a,4,3
9473037,1530,b,3,3
9473037,1215,b,3,3
2357864,1400,b,3,3
2357864,1050,b,3,3
2357864,1115,a,4,3
3509792,1001,b,3,3
3509792,1170,a,4,3
3509792,1580,a,4,3
4973087,1400,b,3,3
4973087,1530,a,4,3
4973087,1002,c,2,3
5204429,1597,b,3,3
5204429,1215,b,3,3
9529025,1170,a,4,3
9529025,1002,f,0,3
9529025,1115,a,4,3
4029221,1001,a,4,3
4029221,1050,b,3,3
4029221,1115,a,4,3
1538582,1600,a,4,3
1538582,1590,b,3,3
3541059,1170,a,4,3
3541059,1530,a,4,3
7990414,1530,a,4,3
7990414,1597,a,4,3
7990414,1170,b,3,3
7355458,1002,a,4,3
7355458,1597,b,3,3
8455472,1600,f,0,3
8455472,1590,a,4,3
7624676,1580,b,3,3
7624676,1597,b,3,3
7624676,1215,b,3,3
7080762,1001,b,3,3
7080762,1050,a,4,3
7080762,1003,f,0,3
3001761,1001,a,4,3
3001761,1170,f,0,3
3001761,1215,d,1,3
7808748,1001,f,0,3
7808748,1170,b,3,3
7808748,1215,c,2,3
2840545,1050,b,3,3
2840545,1115,f,0,3
2404951,1115,w,0,0
2404951,1003,c,2,3
5594273,1600,a,4,3
5594273,1001,a,4,3
5594273,1530,c,2,3
6055803,1001,a,4,3
6055803,1530,c,2,3
6055803,1115,a,4,3
1284951,1600,a,4,3
1284951,1530,b,3,3
1284951,1215,a,4,3
7352348,1400,d,1,3
